speechiness,loudness,danceability,energy,acousticness,target
327,-6660,580,674,130000,1
266,-9339,736,454,7460000,1
292,-8412,642,604,28100000,1
2250,-7975,611,666,59700000,1
831,-12340,620,560,46100000,1
650,-5929,755,699,864000,1
248,-7794,632,562,44000000,1
2970,-7980,636,611,39100000,1
799,-7828,726,463,817000,1
293,-4041,502,662,322000,1
927,-5399,838,757,5900000,1
291,-6110,643,542,3630000,1
399,-10007,657,732,146000,1
309,-7814,712,354,38600000,1
435,-8721,464,410,9540000,1
332,-7442,497,675,350000,1
525,-4489,551,819,1030000,1
362,-7365,709,692,12600000,1
958,-10429,520,463,60900000,1
1020,-7332,324,938,3200000,1
873,-6577,677,616,45000000,1
613,-5513,530,873,436000,1
313,-3817,241,604,6720000,1
380,-9026,314,797,570000,1
404,-8482,584,754,3150000,1
255,-11908,560,412,795000,1
1070,-8220,629,459,61600000,1
277,-5926,579,740,1640000,1
314,-4886,326,661,1450000,1
344,-5704,554,702,9340000,1
610,-4881,167,921,14100,1
315,-4116,265,801,342,1
426,-6315,581,933,31100,1
428,-8712,762,722,9220000,1
655,-13340,762,651,198000,1
923,-6788,180,916,97500,1
355,-5610,552,883,20900000,1
333,-7949,774,640,74300000,1
358,-7617,572,730,479000,1
287,-5687,751,703,36800000,1
257,-9697,456,527,18500000,1
859,-7051,463,710,14800000,1
1380,-11152,551,573,60400000,1
368,-10740,659,730,8890000,1
297,-3848,600,732,713000,1
553,-4796,635,909,384000,1
657,-8265,350,846,1570,1
3570,-4530,873,886,2410000,1
487,-4202,427,931,915,1
359,-3634,444,932,858000,1
436,-8688,461,750,2430000,1
443,-22761,363,61.2,97700000,1
789,-7714,277,848,421000,1
437,-7684,475,719,5620000,1
505,-9454,665,766,4920000,1
547,-5511,581,934,16900,1
409,-10278,567,311,82500000,1
720,-10814,695,757,182000,1
1110,-2497,464,919,315000,1
457,-5876,500,817,25500,1
267,-8159,563,606,51300000,1
425,-9494,561,372,54100000,1
409,-12668,593,702,200000,1
614,-4344,379,691,114000,1
2190,-8815,689,707,14700000,1
335,-4496,701,821,2760000,1
865,-8358,828,503,6090000,1
277,-7389,760,387,40600000,1
3050,-11127,804,323,30800000,1
2670,-11080,806,690,14600000,1
489,-6102,783,820,54000,1
408,-23791,297,126,99200000,1
365,-10855,693,528,7140000,1
346,-4272,611,743,244000,1
391,-6358,561,614,62100000,1
412,-9885,684,690,512000,1
372,-9214,422,302,62900000,1
301,-16608,379,150,92500000,1
521,-3628,673,923,1070000,1
441,-3310,467,896,7970,1
751,-2218,337,950,94300,1
378,-23323,152,54.2,95600000,1
330,-8387,691,222,80500000,1
317,-7099,765,779,21100000,1
981,-4882,551,858,6210000,1
392,-7150,318,646,521000,1
1070,878,235,977,353000,1
366,-9894,733,726,27800000,1
321,-4353,389,746,63700,1
536,-3910,542,828,175000,1
392,-8954,639,715,2430000,1
675,-6248,530,970,354000,1
505,-3945,237,880,854,1
397,-9765,765,563,42200000,1
1380,-3632,378,953,71900,1
648,-3816,385,972,19300,1
609,-7014,485,970,407,1
462,-9002,641,677,8130000,1
3640,-9755,820,620,3840000,1
461,-6208,725,629,17200000,1
346,-7182,538,767,6270000,1
706,-5086,247,833,2720000,1
652,-13330,745,300,37200000,1
289,-6284,711,665,9870000,1
639,-4409,558,921,2340000,1
763,-5650,383,703,116000,1
3350,-11178,962,253,578000,1
328,-4687,696,520,1570000,1
867,-2713,685,940,11200000,1
367,-5541,413,881,5990,1
303,-7066,568,829,21800000,1
370,-7786,446,572,38200000,1
837,-5625,533,838,2510000,1
356,-4190,535,948,225000,1
453,-13679,751,490,932000,1
394,-4557,481,956,465000,1
275,-7064,694,576,50100000,1
263,-10313,616,461,13500000,1
448,-2896,412,944,7240000,1
1170,-2640,112,978,10800,1
332,-6045,390,565,71700000,1
307,-4166,503,667,104000,1
401,-10659,688,523,89800000,1
337,-8277,571,818,706000,1
296,-11199,466,450,4260000,1
448,-7339,531,976,17500,1
280,-6857,462,545,3010000,1
334,-8898,419,410,87300000,1
519,-4615,606,704,2920000,1
264,-7760,657,716,20000000,1
855,-9121,521,691,52800000,1
852,-4169,526,776,43100,1
614,-9658,755,289,53500000,1
3660,-3567,943,891,4770000,1
1770,-4409,440,904,27500000,1
559,-3658,764,961,17200000,1
998,-7038,273,889,878000,1
380,-11098,415,853,1070000,1
552,-10153,648,577,70300000,1
305,-8576,593,693,2830000,1
723,-3281,117,916,1390,1
3940,-7872,871,397,14000000,1
906,-6514,654,890,204000,1
649,-3278,502,978,16300,1
416,-5576,573,734,79600,1
855,-3435,613,953,148000,1
1020,-6679,398,838,127000,1
248,-5710,596,587,4510000,1
406,-15870,474,96.4,96100000,1
439,-6470,680,611,37400000,1
312,-6912,489,593,35300000,1
384,-12590,684,481,47500000,1
295,-6385,536,608,29900000,1
1350,-10854,266,660,6290000,1
615,-6760,398,930,85400,1
779,-5551,672,706,5780000,1
992,-4850,320,932,240000,1
282,-10131,618,502,20200000,1
535,-4390,535,920,3100000,1
757,-1574,492,942,302000,1
669,-15327,708,307,78300000,1
348,-27538,181,161,93100000,1
323,-7596,548,532,18600000,1
336,-12946,410,270,86700000,1
2990,-13649,512,405,72700000,1
427,-4364,631,792,23000000,1
1470,-3090,441,976,33500,1
430,-5338,443,761,3990000,1
255,-5436,566,796,54100,1
669,-4636,447,923,2910,1
377,-7137,580,755,12300000,1
262,-5552,607,658,1030000,1
651,-6761,166,861,2670000,1
369,-15931,546,460,4840000,1
1710,-8214,345,698,735000,1
479,-9152,489,913,15000,1
762,-3942,392,979,1630000,1
581,-4497,852,927,1090000,1
1090,-3436,385,979,93400,1
570,-4907,509,584,3680000,1
387,-10356,883,405,47900000,1
1020,-4288,490,794,51000,1
390,-5961,577,881,29100000,1
328,-13371,506,220,92200000,1
276,-6490,582,704,98700,1
623,-4152,477,941,287000,1
1240,-3894,924,651,2030000,1
367,-10942,521,765,54800,1
747,-5230,352,911,121000,1
1420,-3553,161,973,657000,1
312,-5623,659,683,51300000,1
700,-6872,581,791,141000,1
2900,-5563,627,940,14800000,1
326,-13664,310,403,7260000,1
461,-5053,633,831,4010000,1
311,-7085,780,653,42000000,1
445,-9677,370,314,91200000,1
598,-5604,489,957,303000,1
784,-5961,779,830,11500000,1
666,-7780,502,526,73500000,1
356,-4190,535,948,225000,1
393,-7455,619,781,2430000,1
275,-7064,694,576,50100000,1
2800,-2930,552,936,31400000,1
434,-10128,883,431,59100000,1
288,-6934,725,695,69700,1
2230,-8584,469,475,21900000,1
343,-23906,201,72.9,96000000,1
390,-6163,618,684,11700000,1
735,-10795,785,448,7860000,1
391,-9531,603,506,21300000,1
407,-9760,502,758,915000,1
415,-8139,693,824,726000,1
284,-3605,722,900,660000,1
1020,-4288,490,794,51000,1
1320,-2130,364,992,18300,1
841,-4245,447,949,28300,1
320,-7305,598,806,18800,1
271,-8269,671,686,59700000,1
270,-8153,792,729,16900000,1
517,-5852,605,722,47000000,1
588,-4350,553,902,286000,1
325,-12437,523,760,10300000,1
364,-4151,552,779,4190000,1
1090,-4238,210,898,3540000,1
320,-10437,688,716,905000,1
1510,-7157,776,680,18600000,1
562,-8937,675,649,33400000,1
332,-9690,721,370,24500000,1
301,-10270,603,494,42800000,1
464,-5826,498,748,5450,1
685,-9478,408,692,23500000,1
423,-9564,358,300,77700000,1
596,-11925,329,806,5650000,1
268,-7343,462,659,52600000,1
367,-7058,710,649,21800000,1
281,-5377,654,828,146000,1
311,-5452,533,876,75400,1
402,-9182,610,662,57000000,1
840,-5590,460,949,141000,1
488,-4758,520,815,172000,1
380,-3524,489,769,135000,1
277,-8049,674,659,156000,1
365,-8329,805,775,70700000,1
663,-4559,557,833,226000,1
377,-8592,613,376,9190000,1
463,-6787,263,733,1900,1
731,-5002,368,769,15300,1
818,-9303,773,483,1660000,1
2170,-6021,727,847,1400000,1
605,-12242,576,494,10600000,1
257,-6361,590,409,18500000,1
482,-4450,698,875,45600000,1
444,-4555,920,914,2220000,1
954,-4365,422,943,7400000,1
406,-6266,517,691,7320000,1
326,-18612,156,138,96500000,1
500,-4651,358,912,336,1
242,-7105,542,626,7890000,1
784,-5533,371,921,1130000,1
370,-10005,425,515,68200000,1
565,-7620,763,525,7100000,1
323,-9852,835,559,31400000,1
316,-5942,580,910,24700000,1
341,-9946,191,376,47000000,1
1270,-2371,462,981,166000,1
365,-10855,693,528,7140000,1
1230,-5683,383,885,2950000,1
1550,-4224,411,889,66400,1
980,-5297,401,904,38500,1
305,-7135,582,502,25500000,1
314,-9424,439,795,407000,1
274,-9536,511,674,11700000,1
462,-10888,740,452,86700000,1
339,-13138,581,348,48000000,1
405,-5763,596,727,481000,1
428,-3124,415,901,987000,1
811,-7937,676,408,57600000,1
488,-8334,367,779,574000,1
298,-4848,686,729,17500000,1
991,-5237,399,975,11400,1
840,-1700,300,998,39000,1
454,-6469,621,962,28200000,1
425,-8685,697,867,739000,1
324,-9171,567,532,19100000,1
284,-3605,722,900,660000,1
620,-4963,327,841,10100,1
501,-9782,687,361,63100000,1
934,-9431,704,657,873000,1
2100,-8906,770,748,217000,1
1830,-4582,792,946,29200000,1
293,-6437,494,805,59500,1
796,-11494,330,556,20700000,1
359,-3323,652,876,3070000,1
1010,-4854,510,759,3400000,1
244,-8955,636,510,6880000,1
434,-6130,424,873,451000,1
335,-6537,546,696,8870000,1
510,-5502,713,735,87900,1
863,-7165,236,823,69900000,1
347,-7144,543,525,22800000,1
407,-9357,881,546,5320000,1
535,-11020,806,600,2510000,1
403,-7533,746,691,18400000,1
1460,-4866,696,830,7170000,1
482,-4450,698,875,45600000,1
762,-4939,229,915,1030000,1
857,-10469,378,764,2110000,1
384,-16843,121,147,93000000,1
608,-4960,572,688,4740000,1
760,-12683,311,775,50600000,1
439,-8124,452,818,13500000,1
418,-5196,533,661,2390000,1
417,-7612,536,704,9320000,1
600,-8089,363,803,1170000,1
1970,-14699,208,564,10200000,1
369,-7327,414,499,819000,1
1450,-12049,458,731,4870000,1
700,-3335,240,956,3390,1
467,-7686,725,916,1420000,1
852,-4169,526,776,43100,1
512,-6170,522,817,32900000,1
289,-12505,628,345,42500000,1
728,-8530,547,647,431000,1
775,-4046,602,905,20200,1
533,-11535,521,818,6860000,1
384,-4364,601,723,34700,1
309,-5924,542,668,22500000,1
266,-9339,736,454,7460000,1
1220,-7902,704,917,9120,1
368,-4845,252,800,12000000,1
397,-7543,494,657,6320000,1
418,-24035,124,71.2,93900000,1
410,-9251,761,273,77600000,1
285,-7805,655,649,34000000,1
447,-7007,753,828,19000000,1
662,-7440,346,594,22800000,1
343,-12766,547,166,83300000,1
1480,-7658,476,731,48400000,1
3200,-3845,281,918,16600000,1
3100,-5660,598,875,4910000,1
765,-5950,324,832,7050,1
419,-5373,343,901,244000,1
545,-5472,696,571,2850000,1
3720,-10936,531,546,26000000,1
647,-4902,436,876,3330,1
494,-9473,469,669,3850000,1
309,-14310,573,304,33200000,1
321,-10254,575,558,5180000,1
1010,-4975,609,868,20500000,1
710,-6355,567,758,1720000,1
321,-4046,550,874,43600,1
288,-7881,578,794,12800000,1
360,-8475,732,408,74700000,1
1280,-4955,736,970,22800,1
309,-7249,407,738,3030000,1
358,-9832,597,404,76700000,1
542,-5243,368,897,186000,1
415,-6301,178,684,5820,1
612,-5024,459,931,126000,1
323,-6261,737,668,405000,1
554,-4157,344,925,1060000,1
1440,-9149,697,410,41200000,1
570,-4907,509,584,3680000,1
285,-7646,405,633,188000,1
556,-6686,493,856,2770000,1
290,-4914,603,797,3330000,1
1010,-7649,359,949,5560000,1
439,-6129,510,718,183000,1
337,-5485,468,815,52700,1
1240,-7078,320,798,33000,1
2730,-11229,763,632,33200000,1
580,-14112,680,246,78300000,1
718,-8564,532,470,77500000,1
269,-5855,523,769,4000000,1
3290,-8622,792,873,402000,1
4290,-10563,747,453,37200000,1
260,-10917,737,409,18000000,1
1020,-7332,324,938,3200000,1
472,-7718,247,764,542000,1
809,-4442,474,956,124000,1
361,-7832,689,687,6740000,1
663,-6827,360,909,34700,1
289,-8220,491,686,2360000,1
501,-3398,443,934,604000,1
439,-5567,364,719,5510000,1
416,-6994,744,872,279000,1
356,-4569,677,870,19900000,1
370,-6739,570,804,611000,1
491,-6183,673,808,1210000,1
1380,-3632,378,953,71900,1
1430,-5487,414,938,125000,1
680,-7837,356,872,417000,1
336,-4569,540,631,316000,1
288,-7730,603,443,53300000,1
336,-5110,489,649,60300,1
617,-7338,562,961,486000,1
662,-8305,382,880,12700,1
583,-2696,504,938,743000,1
515,-4556,649,791,13600000,1
423,-4698,446,902,966000,1
323,-8808,512,883,1330000,1
438,-5543,728,664,973000,1
344,-7258,694,712,4040000,1
245,-9412,488,444,55800000,1
443,-8967,556,849,107000,1
307,-5340,677,791,394000,1
237,-6537,530,396,63700000,1
301,-9487,470,432,64600000,1
435,-5638,383,970,2760000,1
1570,-3205,510,818,4390000,1
474,-3662,717,866,24800000,1
965,-7652,528,511,74700000,1
388,-4025,481,765,381000,1
648,-5734,343,910,136000,1
342,-19926,252,184,71600000,1
345,-8347,494,735,401000,1
282,-9279,356,247,43300000,1
2170,-3496,191,948,2780,1
747,-7655,428,843,5800000,1
310,-12442,589,274,30200000,1
412,-4941,698,675,34800,1
282,-5222,603,827,13800000,1
1170,-3795,360,895,3290000,1
367,-5987,778,552,661000,1
541,-9665,793,656,10200000,1
526,-5007,526,837,9780000,1
787,-4555,551,839,8180000,1
301,-5046,420,776,2650000,1
255,-10879,736,475,292000,1
317,-9451,457,909,160000,1
314,-6342,571,654,55900,1
316,-9342,389,476,61900000,1
436,-6838,619,504,64300000,1
291,-5583,483,659,4420000,1
1290,-6400,158,893,782000,1
716,-5194,502,941,34600,1
636,-9818,623,709,10200000,1
292,-7462,502,631,17500000,1
584,-6281,406,682,41300,1
1440,-8838,393,964,73500,1
552,-10283,256,641,19900000,1
346,-25266,477,61.2,98400000,1
1770,-6679,818,705,836000,1
346,-2940,483,858,5590000,1
1260,-5909,509,733,1650000,1
248,-4173,606,532,9560000,1
321,-9116,580,571,37800000,1
423,-6480,503,685,4210000,1
315,-3534,540,811,519000,1
610,-6235,495,960,2810000,1
411,-25131,468,83.5,95000000,1
293,-4041,502,662,322000,1
487,-6078,421,598,3490000,1
640,-5059,733,944,170000,1
265,-14754,447,210,71500000,1
374,-6087,553,707,2420000,1
1490,-15366,792,747,20200000,1
376,-21350,254,117,96400000,1
371,-7995,592,805,12800,1
303,-6185,586,777,4780,1
479,-9249,504,604,36500000,1
567,-5858,461,872,31500,1
619,-6789,642,820,1280000,1
296,-13680,515,239,71400000,1
384,-9511,432,630,6630000,1
338,-12490,588,379,55700000,1
426,-5404,429,854,120000,1
606,-8526,532,675,968000,1
1460,-7385,764,706,25300000,1
574,-6841,582,539,17400000,1
312,-13153,448,246,90500000,1
266,-5632,512,459,46800000,1
391,-2552,424,944,904,1
979,-7891,572,704,60100000,1
432,-9072,431,927,599,1
315,-3738,472,849,362000,1
632,-4880,615,785,1860000,1
1200,-4563,525,578,1320000,1
422,-6069,284,875,752000,1
392,-11455,607,413,52500000,1
243,-7250,498,731,12800000,1
1130,-8896,726,537,31600000,1
774,-2433,318,919,771000,1
2090,-7638,531,648,71200000,1
390,-3252,288,629,22300,1
983,-10244,699,530,74600000,1
1900,-3203,527,973,75600,1
336,-6455,728,638,24900000,1
577,-7358,603,872,121000,1
1560,-3094,641,880,2190000,1
381,-8041,724,538,4080000,1
333,-9954,696,434,69200000,1
265,-6289,522,530,31500000,1
675,-9954,457,884,2000000,1
316,-8677,296,432,59000,1
364,-28021,414,10.8,97600000,1
948,-5976,536,836,23300,1
333,-14010,479,325,16100000,1
320,-6142,611,568,9060000,1
580,-14112,680,246,78300000,1
437,-4515,509,874,6870000,1
340,-7246,608,759,5690000,1
731,-5002,368,769,15300,1
388,-5617,348,521,25300000,1
276,-9932,587,566,47000000,1
425,-4261,521,935,3610000,1
765,-5598,485,707,33900000,1
450,-5189,523,803,57900000,1
315,-7309,548,543,23400000,1
453,-11109,535,858,10100000,1
416,-4720,484,643,360000,1
426,-5404,429,854,120000,1
540,-5653,542,905,172000,1
442,-21880,544,22.1,99400000,1
569,-7547,478,923,2700,1
529,-9723,721,782,71600000,1
383,-8073,587,573,2080000,1
348,-10043,728,572,24200000,1
734,-11966,434,599,189000,1
898,-7240,417,630,2090000,1
1200,-4563,525,578,1320000,1
455,-6040,632,893,1430000,1
312,-9192,446,373,9490000,1
489,-7081,782,444,904000,1
367,-12275,350,510,4710000,1
352,-28619,222,28.5,99000000,1
388,-7955,596,576,37600000,1
301,-10114,491,696,70700000,1
1250,-4195,586,636,51200000,1
315,-8622,675,380,71500000,1
793,-6622,326,897,930000,1
445,-9886,682,740,28600000,1
1300,-7602,136,945,31200,1
510,-8079,459,698,2940000,1
317,-16099,569,283,74400000,1
505,-3945,237,880,854,1
2240,-6963,812,516,36900,1
321,-8199,597,762,18900000,1
564,-9551,636,241,69100000,1
830,-6954,264,744,15600000,1
948,-9540,811,453,43800000,1
837,-5409,898,544,43700000,1
598,-10142,682,561,42300000,1
438,-4633,696,790,279000,1
1780,-5926,566,873,37100,1
774,-5460,523,724,80000000,1
354,-4235,546,867,2560000,1
1470,-3090,441,976,33500,1
756,-4373,463,908,893000,1
394,-10533,515,447,29100000,1
642,-5158,633,939,64200,1
1130,-3891,492,911,1500000,1
321,-6377,344,821,1640000,1
455,-8303,399,744,8440,1
362,-3498,572,949,14000000,1
812,-6460,657,415,29900000,1
397,-4019,363,810,805000,1
527,-9393,587,968,86900,1
544,-4680,559,952,24200,1
650,-6654,674,831,3150000,1
586,-6698,172,871,1630,1
3450,-6204,489,726,20000000,1
569,-4966,505,839,1110000,1
447,-5503,426,920,11400,1
431,-4599,530,721,470000,1
469,-4876,390,629,1870000,1
337,-6526,460,653,21700000,1
582,-4261,653,964,316000,1
352,-9965,614,663,29000000,1
451,-4168,364,904,341000,1
346,-6667,462,840,5050,1
282,-5232,498,721,13600000,1
255,-7310,501,792,708000,1
290,-7579,500,794,478000,1
728,-8530,547,647,431000,1
525,-5137,546,878,1330000,1
542,-26635,297,203,87300000,1
431,-5750,493,839,11500,1
474,-6121,426,954,144000,1
365,-6461,712,629,1810000,1
589,-5217,533,768,165000,1
337,-7440,596,658,25800000,1
1340,-3631,470,954,15900,1
876,-5545,725,747,2720000,1
308,-6781,549,502,33900000,1
681,-11213,721,485,15800000,1
464,-7390,618,554,2900000,1
671,-4330,451,912,45200,1
554,-10068,564,932,1300000,1
263,-8202,617,588,5340000,1
622,-7380,798,519,37500000,1
366,-8171,503,431,27500000,1
290,-10229,412,348,25500000,1
1450,-3248,400,986,6170,1
301,-7481,542,531,330000,1
783,-4496,587,990,1720000,1
365,-17042,212,239,91900000,1
604,-4612,396,905,2920,1
300,-12621,731,451,48200000,1
371,-17797,180,244,88000000,1
449,-10419,689,657,843000,1
556,-5883,585,842,242000,1
507,-4592,325,865,11100,1
315,-9066,219,386,64300000,1
317,-15432,457,223,98800000,1
585,-8279,684,638,39300000,1
410,-5373,350,828,21700,1
339,-8142,612,789,6870000,1
902,-3778,376,947,757000,1
536,-7523,765,871,7000000,1
268,-11318,750,343,61200000,1
1050,-5426,538,899,94200,1
293,-5565,654,658,33900000,1
266,-9489,586,541,57600000,1
367,-4606,556,920,271000,1
2590,-4714,580,788,1230000,1
672,-4155,690,834,45500000,1
1970,-3642,652,984,258000,1
348,-4487,584,836,13200000,1
1100,-8144,352,927,6900,1
1220,-7091,401,822,14700,1
505,-4633,444,896,37000,1
392,-6487,601,807,20900,1
308,-2815,507,918,1790000,1
1080,-4573,758,954,19600000,1
719,-4818,323,901,3150,1
399,-6887,546,760,629000,1
364,-5162,534,712,12200000,1
558,-4631,658,814,22900000,1
943,-7914,361,910,3380000,1
337,-9412,320,456,63700000,1
273,-9158,494,862,1200000,1
315,-9574,698,514,1870000,1
393,-11770,522,695,90900,1
312,-11381,481,392,36600000,1
968,-4739,470,969,70200,1
251,-7637,548,580,4800000,1
512,-6170,522,817,32900000,1
391,-6099,463,890,13800,1
458,-3780,225,727,514,1
1200,-13461,408,541,54400000,1
697,-8383,583,921,377000,1
1570,-2622,420,988,164000,1
774,-5655,324,967,2780000,1
312,-5048,576,856,1450000,1
579,-4361,567,763,15000000,1
580,-4761,400,906,5120,1
729,-3141,385,947,4720,1
891,-8118,463,749,796000,1
297,-5703,624,910,2850000,1
416,-4325,175,857,550,1
301,-5270,660,578,2480000,1
793,-5861,625,916,3680000,1
580,-6049,258,723,2320000,1
388,-4025,481,765,381000,1
393,-7944,620,684,36900000,1
319,-17301,214,243,91700000,1
262,-7305,581,432,46100000,1
358,-6128,529,835,225000,1
370,-5204,401,650,44700000,1
444,-3175,614,910,956000,1
448,-8216,754,679,465000,1
4440,-9157,637,489,13600000,1
647,-6592,445,886,158000,1
440,-7631,705,633,8470000,1
656,-5166,407,932,1050000,1
3010,-9069,650,518,721000,1
854,-6181,831,815,2730000,1
754,-3348,482,883,8910000,1
2420,-4561,511,934,403000,1
398,-7195,494,936,1120000,1
392,-7302,618,774,44100000,1
467,-4092,641,801,28800000,1
329,-7412,448,460,32100000,1
455,-3526,260,837,172000,1
433,-11618,611,835,535000,1
306,-9965,579,310,51100000,1
268,-6503,546,445,4020000,1
538,-9948,682,780,1140000,1
1130,-1742,323,982,70600000,1
675,-8489,693,514,972000,1
3180,-8535,481,645,8630000,1
319,-5787,483,931,181000,1
354,-6395,414,828,4110000,1
640,-5361,546,853,19800,1
301,-10270,603,494,42800000,1
411,-5403,572,931,103000,1
465,-7759,553,512,56900000,1
281,-6165,392,677,192000,1
475,-4354,636,887,257000,1
495,-4314,601,937,349000,1
344,-6158,584,931,315000,1
352,-5576,743,733,705000,1
969,-8069,765,476,21300000,1
409,-5358,472,965,4400000,1
363,-11241,537,355,35700000,1
396,-11845,736,439,22200000,1
439,-7462,720,572,32600000,1
258,-8101,660,485,24400000,1
336,-4950,485,669,8020000,1
298,-8546,510,385,31200000,1
311,-6762,384,292,62300000,1
568,-11844,471,632,8960000,1
372,-3321,493,898,21900,1
559,-7381,673,704,1540000,1
362,-18450,604,370,83600000,1
347,-6234,409,566,58200000,1
567,-6683,631,883,24200000,1
501,-3398,443,934,604000,1
288,-7030,510,242,54600000,1
1190,1342,615,970,1040000,1
1200,-5231,324,976,11300,1
2520,-5877,586,781,375000,1
430,-6367,402,835,5580000,1
577,-3912,553,905,85200,1
724,-5578,459,953,12100,1
318,-7355,639,544,26100000,1
309,-9391,426,721,2730,1
393,-3340,775,693,2520000,1
365,-8176,616,727,401000,1
