speechiness,loudness,danceability,energy,acousticness,target
496,-3627,471,8860,261000,7
1570,-5244,458,9760,5510,7
496,-2826,445,8930,11500,7
385,-9582,559,3250,98700000,7
645,-5104,414,9210,1250000,7
476,-9919,666,9360,244000,7
431,-5025,535,7160,32600000,7
808,-3463,500,9810,79100,7
563,-3989,487,8850,487000,7
343,-12768,515,7660,2490000,7
2170,-3686,377,9760,10700,7
796,-7839,551,8600,26200000,7
405,-5763,596,7270,481000,7
411,-6443,480,7920,238000,7
444,-3175,614,9100,956000,7
600,-4251,454,8820,122000,7
417,-9200,679,5130,18400000,7
870,-3349,419,9670,53700000,7
527,-3612,467,9040,1730000,7
251,-7978,608,6420,17000000,7
483,-6606,373,6760,18000000,7
1280,-3600,570,8910,478000,7
452,-5136,475,9220,738000,7
398,-9765,683,6160,79800000,7
349,-3160,295,7540,4650000,7
313,-5624,457,9020,2170,7
413,-7442,451,9310,7760000,7
940,-5575,580,8430,321000,7
815,-4163,615,7980,1880000,7
626,-5719,459,6770,3730000,7
605,-4237,486,9400,919000,7
310,-3831,494,8740,1740,7
339,-12453,346,3350,57500000,7
343,-8933,376,5570,1680000,7
653,-4888,730,7580,14700000,7
453,-7565,355,7910,45000,7
765,-9284,591,5630,211000,7
564,-6926,728,8780,17600000,7
608,-3321,493,9430,67900,7
431,-9066,407,6820,215000,7
281,-4999,631,5250,47700000,7
678,-7458,463,8670,48700000,7
420,-5731,401,8150,13900,7
375,-8076,609,5360,37200000,7
403,-8101,566,6860,9780,7
931,-8604,532,8890,31900000,7
446,-5194,663,8350,390000,7
298,-4848,686,7290,17500000,7
533,-4542,308,8730,22000,7
303,-10991,730,4870,25800000,7
931,-3661,639,9140,226000,7
269,-5094,452,6540,623000,7
383,-3917,529,7550,10600000,7
412,-4612,320,9090,1620,7
385,-6791,562,8090,2760000,7
664,-5500,156,8490,9780,7
636,-4314,315,8260,64000,7
342,-7069,432,6420,17700000,7
886,-11224,539,8110,6160000,7
396,-3227,539,7880,890000,7
367,-5091,529,8680,53100000,7
413,-6217,514,7840,41300000,7
412,-12255,623,6220,168000,7
384,-5050,291,5990,17100,7
476,-3190,455,8120,829000,7
450,-4521,557,9020,28200,7
308,-8138,412,6080,21900000,7
455,-6465,300,8070,125000,7
619,-6094,584,8040,96800,7
315,-10736,415,3630,69400000,7
280,-5298,424,8300,30700,7
252,-12358,547,2570,90700000,7
294,-7206,537,8180,398000,7
556,-7409,654,5300,11300,7
303,-7841,182,4510,24900000,7
375,-8578,699,4670,68500000,7
822,-8697,698,4600,74100000,7
345,-7996,500,4700,64200000,7
362,-5847,575,8540,25200,7
918,-5414,185,9000,12500,7
510,-7393,462,9000,158000,7
318,-7353,526,6790,65800,7
282,-5635,747,8750,733000,7
251,-5289,442,6890,458000,7
1760,-2905,507,9730,2100,7
1450,-7051,537,7910,12200000,7
998,-5906,654,9290,4680000,7
618,-8474,372,9390,1980000,7
896,-10845,336,7960,361000,7
549,-5251,340,7530,1110000,7
249,-9152,485,7920,119000,7
274,-7816,674,4130,83600000,7
576,-7737,665,8340,21000000,7
525,-3680,301,8870,237000,7
264,-9047,621,6190,3490000,7
636,-4314,315,8260,64000,7
261,-11026,498,2800,95500000,7
304,-8240,614,7770,494000,7
1020,-5097,864,6900,861000,7
340,-10183,676,6090,75300000,7
521,-4054,517,8480,581000,7
461,-5195,607,8310,9120,7
314,-4963,544,5070,560000,7
396,-13126,435,6710,2060000,7
440,-5966,545,6510,79200,7
318,-15886,422,2080,89600000,7
2320,-3172,348,9870,1620,7
1330,-10390,615,6160,3990000,7
337,-6347,633,8460,81900,7
743,-4590,409,8160,384000,7
328,-5798,560,8010,30700,7
469,-5719,373,8120,28600,7
439,-10365,731,4890,56400000,7
348,-9796,820,4520,54300000,7
686,-10216,664,7260,51800000,7
634,-7776,619,8080,3010000,7
330,-5541,388,7200,20200000,7
735,-3677,517,9060,272000,7
751,-8069,447,9540,2350000,7
354,-6224,507,9600,9360,7
922,-6476,562,8650,2060,7
853,-4845,478,9710,98700,7
278,-11097,414,4280,38200000,7
932,-1205,377,9910,81000,7
330,-5456,851,7940,36200000,7
299,-8363,544,5740,2170000,7
975,-5005,542,9230,1100000,7
363,-4716,669,8190,11000000,7
501,-3311,758,8960,17300000,7
326,-4657,481,8450,44700,7
574,-6449,524,9370,32400000,7
400,-11018,643,3640,71500000,7
888,-8850,298,6770,416000,7
296,-6918,460,8160,23400000,7
1660,-4254,687,7930,6030000,7
697,-4284,374,9710,7690,7
622,-3706,373,8710,115000,7
394,-10468,702,2060,83500000,7
479,-8559,522,9010,53500000,7
1030,-7574,373,7550,411000,7
295,-14255,525,3660,5850000,7
264,-10797,537,3910,84200000,7
655,-8903,485,6520,75700000,7
260,-8253,544,5000,3250000,7
459,-4400,612,8840,516000,7
2100,-3874,198,9640,24500,7
1590,-5142,686,8400,6010000,7
936,-5416,402,9270,6370,7
359,-7836,645,6230,56600000,7
257,-3256,503,7270,4870000,7
267,-11357,430,5600,24500000,7
458,-10932,629,7810,2970000,7
328,-8520,334,5840,83400000,7
2140,-6491,357,7660,1040000,7
335,-6536,566,7110,61100000,7
1750,-7016,555,7400,5550000,7
324,-16319,533,4780,66200000,7
316,-9342,389,4760,61900000,7
481,-5729,178,8300,143000,7
285,-7832,544,6390,3990000,7
389,-3802,882,6780,27400000,7
434,-8449,541,6680,3570,7
304,-5091,495,8090,2080000,7
622,-4448,475,8440,12000,7
572,-9176,547,5230,72400000,7
353,-10322,619,6700,165000,7
1420,-7366,352,8730,2530000,7
430,-10613,653,7300,1140000,7
351,-11476,478,4190,78700000,7
719,-2848,511,8490,24200,7
706,-7833,756,7300,13300000,7
929,-5399,405,9430,7950,7
833,-3123,500,9490,847000,7
546,-4884,561,7030,602000,7
584,-5870,556,8640,958000,7
1040,-4119,382,9960,208000,7
322,-5311,469,8670,249,7
353,-15002,409,2310,45100000,7
302,-7844,475,4320,18300000,7
755,-12133,273,4850,8030000,7
526,-4731,407,9140,328000,7
307,-7880,353,5460,25500000,7
341,-3991,432,8860,9200,7
384,-6031,354,5490,71500000,7
482,-5513,529,8470,24400000,7
1080,-2469,575,9590,19200,7
406,-5988,688,7790,2210000,7
661,-4395,232,9460,1220000,7
501,-3904,439,9020,895000,7
1270,-2371,462,9810,166000,7
1410,-4545,662,9340,7670000,7
439,-6354,578,8830,12300,7
284,-9272,561,3370,64400000,7
965,-5319,245,9700,121000,7
542,-3037,582,9620,960000,7
336,-12633,372,2470,89600000,7
357,-4816,796,7150,430000,7
426,-4572,543,6960,60100000,7
346,-13552,409,3770,62200000,7
357,-14281,286,5000,13400000,7
352,-11360,164,5940,228000,7
300,-7022,510,5200,4350000,7
657,-2108,530,9670,50700,7
376,-3923,369,9480,14100000,7
469,-3570,390,8990,26700,7
670,-2581,280,9210,8000,7
829,-6394,765,6570,1750000,7
832,-5009,264,9660,9400000,7
705,-3957,537,9680,66800,7
411,-6002,457,8700,454000,7
710,-4842,599,9010,76600,7
309,-6733,271,6240,3010000,7
421,-3171,473,7920,10300,7
1230,-4948,444,9260,4440000,7
976,-4767,633,9250,1700000,7
294,-18055,661,3000,68800000,7
721,-11679,533,9240,185000,7
361,-9719,698,6080,18600000,7
414,-8478,450,7120,1100000,7
489,-3609,384,9210,1250000,7
2950,-6562,747,5730,26800000,7
314,-12407,330,4610,15400000,7
492,-3565,569,9870,50600,7
522,-9657,627,7000,12100000,7
675,-8489,693,5140,972000,7
353,-5381,556,8390,4550000,7
284,-5205,502,8830,13600,7
499,-3435,400,8560,1610000,7
2180,-2119,728,8880,828000,7
923,-3933,470,8920,3280,7
296,-14745,723,4900,11100000,7
316,-3054,625,9280,9860,7
406,-3092,584,8100,1880000,7
1520,-6188,434,9740,12700,7
338,-4708,599,7870,2070,7
427,-4850,520,6190,59100000,7
912,-5862,367,8110,1290,7
361,-4439,577,9400,2420,7
422,-6069,284,8750,752000,7
258,-9502,350,2930,75800000,7
969,-9942,465,8890,11100000,7
311,-5927,511,7240,82600,7
1050,-4541,430,9540,26100000,7
420,-5180,394,8330,863000,7
344,-4065,541,8310,352000,7
1430,-5841,260,9290,34300000,7
320,-5881,731,8670,3950000,7
1570,-7263,596,8730,6560000,7
457,-3978,651,9330,2030000,7
293,-4974,405,6430,372000,7
593,-4671,578,8940,158000,7
1540,-6516,237,9620,77400,7
253,-13333,623,4490,21200000,7
423,-13083,724,4980,4050000,7
2120,-12239,294,9230,19800000,7
733,-11786,564,8040,3110000,7
1070,-5542,210,9480,85500,7
945,-12732,507,7630,17200000,7
324,-10748,415,6330,35300000,7
400,-4034,384,8710,991000,7
317,-7224,340,5970,1570000,7
650,-3917,262,9510,430000,7
642,-5037,471,8020,309000,7
433,-11251,598,6750,27200000,7
1770,-5855,439,9710,1480000,7
297,-5703,624,9100,2850000,7
309,-8559,569,7890,562,7
1070,-6808,730,6310,576000,7
373,-13578,441,3500,30000000,7
328,-10028,318,4050,30500000,7
375,-7292,317,8870,58200,7
254,-7585,615,5630,28300000,7
369,-13553,547,6910,1500000,7
356,-9321,674,6490,4560000,7
454,-7299,591,8040,32700000,7
1040,-5729,274,9470,29100,7
2380,-3967,404,9200,2480000,7
331,-7784,484,7110,1830000,7
819,-4338,479,8440,1340000,7
374,-5628,499,7940,3590000,7
402,-11195,359,6990,640000,7
341,-7007,692,4880,516000,7
393,-10003,398,6640,9230000,7
2690,-4938,282,9390,370000,7
1420,-3018,508,9290,99000,7
1090,-3920,367,8770,108000,7
722,-3239,224,9050,5090000,7
409,-5119,469,7590,35700,7
895,-4872,573,9460,18200000,7
665,-2087,600,9150,593000,7
761,-6506,394,9440,178000,7
345,-5970,669,5170,42400000,7
332,-7999,389,3960,88700000,7
1490,-3377,379,9490,67300,7
320,-7480,570,6880,30800000,7
860,-6431,442,8920,267000,7
250,-8907,571,4050,157000,7
272,-5912,490,8170,8490,7
1030,-5681,620,7680,3280000,7
570,-4907,509,5840,3680000,7
435,-5892,455,8110,40600,7
391,-5289,610,8120,39300000,7
826,-5393,507,9500,9940000,7
1010,-14309,416,8210,395000,7
440,-9175,612,8600,253000,7
516,-7441,522,6940,9530000,7
452,-7327,215,9270,27300,7
403,-1986,420,9650,9810000,7
304,-6736,638,6990,2140000,7
512,-4913,575,9360,12800,7
1330,-4793,574,9130,6100000,7
756,-7914,677,7100,978000,7
432,-10446,297,5850,1130000,7
427,-15076,469,4860,14900000,7
353,-9687,379,2370,95800000,7
508,-4517,495,7680,7170000,7
491,-4405,480,9090,6610000,7
360,-7340,645,7920,5620000,7
304,-15474,562,3830,14300000,7
1260,-4054,238,9460,14700,7
412,-12255,623,6220,168000,7
3040,-4215,466,8330,2660000,7
255,-14575,501,4370,6880000,7
552,-6554,559,6740,681000,7
332,-3682,496,8370,6120000,7
676,-4644,513,8480,16100,7
423,-6480,503,6850,4210000,7
637,-4991,374,9630,1440,7
407,-9925,510,7060,13100,7
357,-6388,484,9560,2590,7
1550,-5083,555,9770,103000,7
2580,-6766,444,9090,32300,7
306,-6285,548,6400,21000000,7
354,-6416,403,7770,9990000,7
386,-8138,402,7600,1050,7
327,-4132,503,7650,773000,7
1490,-4314,389,7670,127000,7
314,-15763,581,4680,2510000,7
861,-12774,774,5100,10200000,7
754,-5270,533,9050,876000,7
631,-5425,499,6420,1640000,7
250,-9165,529,5860,18900000,7
502,-4870,552,9090,5790,7
272,-4849,588,5590,12800000,7
835,-5319,192,7370,3780,7
4730,-2318,252,9570,268000,7
246,-11135,629,3560,66000000,7
959,-3873,522,8800,186000,7
399,-2625,675,7660,2110000,7
341,-7182,503,5680,131000,7
364,-7318,548,6750,44800000,7
414,-1690,393,8520,7410,7
497,-6481,696,6660,69400000,7
519,-3878,597,9070,10100,7
2110,-3175,462,9900,10300,7
613,-5773,694,7650,1650000,7
568,-8786,301,8130,67400,7
570,-4907,509,5840,3680000,7
761,-2869,623,9270,150000,7
292,-12329,617,5200,26000000,7
1440,-4460,261,9920,93700,7
566,-6342,424,8560,4140,7
323,-2572,412,8230,9620,7
340,-5963,306,7220,5190000,7
840,-6246,427,6170,207000,7
662,-4173,457,9420,33300,7
1020,-3541,475,9710,5490,7
1040,-8580,532,8820,4320000,7
275,-7497,502,5040,10200000,7
531,-7361,333,8200,28800,7
331,-9897,767,7870,1630000,7
2900,-3378,274,9840,155000,7
374,-7516,640,6630,20100000,7
1170,-3173,325,9030,327000,7
474,-15925,382,4430,37500000,7
256,-7547,590,5090,26000000,7
267,-6977,612,6760,27200000,7
266,-8033,556,5280,61500000,7
368,-6116,253,5650,140000,7
463,-5638,332,8990,3480000,7
448,-19068,588,2480,29100000,7
292,-10946,659,3000,52400000,7
385,-3374,392,8840,132000,7
1060,-9793,268,6920,38100,7
1710,-2855,266,9460,781000,7
484,-5066,587,8720,1800000,7
293,-7424,513,6370,34200,7
291,-9316,294,6410,1630000,7
566,-11231,830,3820,88400000,7
1140,-2481,251,9620,9370,7
734,-5572,534,7050,105000,7
369,-8793,392,5340,24500000,7
436,-13126,451,3640,46900000,7
409,-11717,512,6870,4310000,7
832,-8937,483,7530,42500000,7
394,-8928,319,8030,534000,7
577,-5578,397,8080,402000,7
324,-5787,413,7250,36900000,7
296,-10059,384,5610,37300000,7
749,-6194,865,6140,1380000,7
953,-4244,516,9570,8760,7
575,-4367,498,9490,32400,7
815,-4522,486,6840,663000,7
263,-11218,553,3620,4580000,7
1280,-7853,297,9130,1710,7
317,-4492,577,8530,21600,7
701,-5387,404,9240,123000,7
579,-3445,357,8900,10200,7
2130,-6927,914,6720,2130000,7
339,-8957,307,6350,1540000,7
286,-5708,545,8650,664000,7
281,-7227,429,6610,239000,7
586,-4831,172,9040,5370,7
668,-9069,522,8170,11800000,7
709,-6562,381,8380,460000,7
687,-7179,513,6900,36800,7
757,-4765,450,9450,567000,7
378,-5576,471,8770,1930000,7
360,-4419,500,8340,25000,7
321,-5611,442,5760,36200000,7
437,-5451,526,6670,5050000,7
680,-7837,356,8720,417000,7
436,-4161,475,7930,1120000,7
290,-13167,765,5330,49600000,7
428,-10944,692,1120,67800000,7
307,-10422,367,4520,3530000,7
385,-11821,427,6260,2740000,7
376,-6946,569,7530,189000,7
528,-10456,482,8470,7910000,7
421,-12472,556,2970,67700000,7
246,-4786,643,8100,62600,7
605,-5166,547,9220,118000,7
600,-4365,431,8400,5070000,7
266,-6042,572,7350,183000,7
875,-4130,308,9160,2020,7
438,-10259,295,6810,7020000,7
623,-3499,304,9330,45600,7
1610,-6958,568,6320,2450000,7
298,-10296,456,3440,56500000,7
565,-4714,566,8290,492000,7
481,-6317,612,7610,9790000,7
509,-5110,320,8870,6640,7
459,-13496,559,3450,5760000,7
1750,-4616,671,7970,66500000,7
1860,-4316,522,9960,11600,7
767,-3129,433,9700,105000,7
582,-5301,676,6740,10700000,7
539,-2122,627,8190,5260000,7
1320,-5333,491,9420,15600000,7
3000,-6473,678,6620,1230000,7
554,-3070,536,8730,7690,7
1330,-4957,397,9660,57700,7
399,-5416,593,6970,289000,7
262,-4642,633,8420,11100000,7
636,-4314,315,8260,64000,7
387,-6440,718,6910,1590000,7
659,-4724,505,9480,18000,7
413,-14726,511,1880,95900000,7
315,-10554,425,2910,81400000,7
610,-3838,562,9120,2580000,7
670,-5511,685,6970,16600000,7
636,-8215,130,9820,140000,7
926,-2720,406,9880,4370000,7
405,-12029,449,7750,16200000,7
392,-4495,460,8580,23300,7
1170,-3173,325,9030,327000,7
441,-5510,485,8320,13300,7
476,-7967,755,8200,190000,7
314,-4142,271,5030,75000000,7
339,-6199,467,5630,21400000,7
302,-5655,470,6230,39200000,7
496,-5655,302,6860,2340000,7
1180,-3003,576,9400,1920000,7
909,-3622,419,9710,4630,7
428,-10357,337,4180,37200000,7
610,-6399,669,5430,3050000,7
377,-3695,436,8970,19200,7
387,-6611,405,6210,2560000,7
794,-6490,222,8370,48300000,7
560,-8271,280,6350,6850000,7
459,-2699,530,9490,3590,7
332,-4448,489,8350,746000,7
481,-11155,426,8800,136000,7
293,-7719,619,6080,59300000,7
278,-5305,619,7260,1670000,7
292,-11068,547,4450,83000000,7
349,-13528,214,3280,72200000,7
1770,-9236,209,8980,60800000,7
739,-4326,486,8910,48500,7
361,-4309,492,7620,1180000,7
290,-4649,472,6710,1290000,7
258,-9129,360,5010,6380000,7
682,-10213,640,4530,2810000,7
310,-9302,504,5780,40800000,7
268,-14426,514,2670,78800000,7
319,-10160,724,5500,65500,7
540,-5746,662,7740,42400000,7
264,-10133,614,4740,563000,7
597,-3547,609,7170,9650000,7
374,-14617,494,5520,15000,7
426,-5404,429,8540,120000,7
632,-13289,338,6600,1910000,7
356,-4369,461,9060,2990000,7
324,-11264,490,3920,32800000,7
723,-6693,442,9370,368000,7
329,-14196,642,3550,9510000,7
401,-4437,493,6060,420000,7
347,-6221,420,6900,385000,7
392,-7150,318,6460,521000,7
386,-9907,483,6030,34800000,7
356,-9321,674,6490,4560000,7
441,-3801,352,5710,3000,7
362,-6581,401,8540,207000,7
308,-9987,385,3390,83300000,7
292,-8794,615,7550,924000,7
304,-15035,519,2840,28300000,7
369,-5139,310,8320,2900,7
301,-5425,575,6660,20600000,7
481,-4199,417,8490,1460000,7
467,-4092,641,8010,28800000,7
985,-7644,382,9090,10900,7
695,-4822,476,9170,4600,7
369,-8793,392,5340,24500000,7
326,-13664,310,4030,7260000,7
363,-11810,552,8270,2120000,7
658,-3635,187,9380,2250,7
891,-4019,475,9560,32800,7
270,-7369,570,6480,5060000,7
832,-2769,378,9860,24800,7
365,-7390,468,8390,45900000,7
418,-9799,359,8540,194000,7
373,-13741,516,5490,50100000,7
399,-6475,582,8170,170000,7
326,-4957,659,9310,1820000,7
263,-7127,590,7200,6410000,7
440,-3980,736,7780,125000,7
870,-4197,252,8840,19000,7
258,-8451,531,5760,86700000,7
762,-4745,648,9360,8500000,7
946,-3876,502,9660,575000,7
376,-5870,377,7460,2550,7
450,-5671,704,7490,5880000,7
325,-11479,443,4300,10800000,7
686,-3348,521,8550,2230000,7
604,-4056,410,9420,8820,7
264,-11248,318,3630,31100,7
716,-6777,700,7420,7220000,7
474,-5351,379,8300,198000,7
338,-10688,393,2540,32600000,7
288,-5761,611,5560,17500000,7
289,-6318,660,5670,428000,7
304,-16336,653,3770,8840000,7
345,-9698,778,7190,1230000,7
702,-5531,226,8910,63100,7
423,-6480,503,6850,4210000,7
402,-8917,738,4820,2660000,7
744,-4845,654,8750,41700,7
394,-4557,481,9560,465000,7
940,-5611,438,9380,842000,7
698,-5697,526,9650,65700,7
545,-5373,598,8530,13200000,7
650,-2182,568,9610,428000,7
266,-9310,470,4160,62200000,7
875,-3668,638,9740,2890000,7
414,-1690,393,8520,7410,7
301,-15914,617,3350,36600000,7
320,-3920,451,9110,434000,7
1100,-5270,442,9510,648000,7
1300,-5576,568,8180,298000,7
877,-4027,393,9110,4310,7
502,-5822,730,7810,10400000,7
462,-4329,674,8670,199000,7
264,-10133,614,4740,563000,7
1130,-6685,256,9240,369000,7
332,-6617,565,7690,1510000,7
436,-9222,824,3770,10700000,7
448,-2863,571,9690,1480000,7
332,-6984,681,7350,34300000,7
390,-7426,371,8660,591,7
599,-3418,595,9960,19500000,7
707,-11187,541,7890,5670,7
1170,-2640,112,9780,10800,7
399,-5834,419,7750,4740,7
401,-10328,376,3990,2700000,7
398,-9011,499,7970,13000000,7
618,-4172,538,8670,9380,7
686,-4673,471,9440,74400,7
263,-11218,553,3620,4580000,7
548,-4514,293,8220,690000,7
295,-19316,617,608,42400000,7
386,-7760,516,6510,5370000,7
367,-12307,567,7170,587000,7
452,-4852,545,9310,340000,7
405,-5854,666,5350,52600,7
319,-4642,578,7550,600000,7
2020,-3946,358,9400,58100,7
790,-5443,499,9560,7290,7
302,-15572,318,3030,66400000,7
648,-3816,385,9720,19300,7
390,-17892,377,849,88200000,7
572,-5573,563,8650,22000,7
285,-5472,593,7810,9440000,7
446,-5253,361,8000,2200,7
403,-4486,334,8830,19300,7
301,-9717,543,5290,32600000,7
1100,-5270,442,9510,648000,7
567,-9266,733,4980,3680000,7
274,-7883,562,3240,55200000,7
361,-10833,632,8000,676000,7
1150,-3865,471,9270,9130000,7
2420,-4561,511,9340,403000,7
447,-3435,598,9060,931000,7
803,-15269,621,5240,6520000,7
806,-4228,520,8560,19300,7
391,-7748,466,7630,5420000,7
399,-10524,776,4670,28800000,7
1050,-5626,506,9480,72700000,7
252,-3967,634,4910,65900000,7
358,-5652,596,6230,718000,7
684,-3664,414,9860,150000,7
2310,-3665,481,9440,926000,7
354,-8142,730,6500,243000,7
284,-6189,465,5170,854000,7
601,-6035,458,8780,20100,7
1240,-3623,531,9500,921000,7
608,-3321,493,9430,67900,7
375,-7606,318,5860,38300000,7
380,-8428,166,6690,21700000,7
554,-3923,680,8780,7440000,7
574,-4467,396,9860,98100,7
510,-6856,168,8130,36100,7
595,-5006,480,9700,3720,7
312,-8744,724,6100,43000000,7
656,-4657,531,8140,686000,7
439,-6891,478,8340,138000,7
645,-10778,379,6870,16000000,7
425,-10099,607,5610,42100000,7
412,-8090,595,6040,1900000,7
399,-6475,582,8170,170000,7
458,-3780,225,7270,514,7
316,-8995,419,6130,5230000,7
454,-5369,679,6970,1480000,7
311,-8379,585,7170,5610000,7
1900,-3156,373,9940,983000,7
280,-9684,652,6090,29800000,7
2620,-3860,378,9850,827000,7
499,-9666,415,2300,80300000,7
284,-10251,728,5980,22400000,7
642,-7084,467,8350,7450000,7
376,-10964,491,5830,18500000,7
347,-4612,610,8840,26400,7
561,-4717,505,9080,3710,7
1090,-8414,691,7480,2170000,7
338,-7226,310,8210,1160,7
479,-3910,403,9340,39700,7
290,-10057,307,4330,38800000,7
944,-6900,761,5250,44000000,7
791,-8777,337,7620,16500000,7
329,-9205,617,5790,40500000,7
589,-9267,636,6160,5210000,7
435,-2512,452,8760,52300,7
806,-4228,520,8560,19300,7
339,-8161,407,8410,15000000,7
1510,-1641,447,9810,2450,7
588,-4742,550,8720,8640000,7
294,-9205,486,3740,66700000,7
1100,-6291,226,9550,3540,7
742,-6870,566,8350,3560000,7
317,-12875,623,6140,344000,7
648,-3816,385,9720,19300,7
308,-6781,549,5020,33900000,7
463,-3179,361,9370,6190,7
458,-16557,405,2800,50000000,7
441,-3801,352,5710,3000,7
473,-4730,564,8010,233000,7
578,-9329,632,7860,11700000,7
1190,-7316,692,4970,67600000,7
320,-7759,452,8300,180000,7
522,-5173,511,9300,556000,7
663,-3603,530,9730,6440,7
367,-5541,413,8810,5990,7
886,-7049,200,8690,322000,7
371,-8111,665,4580,66100000,7
443,-9064,620,8780,2640000,7
1210,-13643,349,7620,51900,7
694,-5262,493,9610,11800,7
563,-5201,390,8300,210000,7
580,-6167,331,8850,864000,7
1140,-3790,660,8350,10000,7
402,-8046,240,8630,1580,7
344,-7227,462,8550,31500000,7
249,-7524,558,6780,5720000,7
317,-8113,621,8970,13500000,7
913,-4243,528,9080,4850000,7
292,-6162,477,6700,18300,7
540,-3132,426,8550,140000,7
1260,-7399,478,5480,20300000,7
269,-8824,630,6090,405000,7
1350,-8770,329,9740,85200,7
295,-5782,584,5210,6000000,7
378,-3100,671,7660,224000,7
613,-8123,721,5210,7080000,7
509,-6846,136,7330,110000,7
258,-9129,360,5010,6380000,7
352,-8574,634,7460,6010000,7
552,-5964,391,7910,2320000,7
1720,-4208,258,9780,51900,7
448,-7766,454,9100,8660000,7
638,-5996,266,8710,42800,7
376,-8800,391,5360,3690000,7
344,-4267,593,7570,65800,7
1760,-2492,503,9670,3160,7
309,-14097,662,4560,25400000,7
660,-3162,460,8900,262000,7
372,-7242,618,7070,6730000,7
1200,-6240,480,8670,2310000,7
713,-5563,471,8490,1500000,7
278,-4261,537,8470,48800000,7
304,-13458,553,5760,19100000,7
263,-5429,613,6080,1470000,7
475,-4537,658,6670,3670000,7
282,-7452,607,7230,17000000,7
363,-3537,473,8980,734,7
437,-3085,528,9390,7600000,7
377,-19370,645,1880,54600000,7
535,-13953,717,5880,33100000,7
517,-6912,842,9410,13600000,7
324,-4212,453,8130,8070,7
376,-6415,550,8120,487000,7
2060,-3213,324,9250,7970000,7
606,-5197,624,8450,69400000,7
