speechiness,loudness,danceability,target
3050,-9981,736,3
2150,-5634,937,3
4580,-5770,444,3
3710,-5557,841,3
2230,-4682,665,3
1890,-9171,437,3
781,-9108,769,3
360,-4954,829,3
1720,-5082,763,3
3470,-13203,933,3
2670,-4768,634,3
1630,-5891,779,3
1630,-6491,720,3
790,-7375,549,3
2450,-8926,535,3
2600,-6279,830,3
1960,-7335,925,3
3680,-13245,648,3
562,-7519,535,3
896,-5940,852,3
3830,-7005,439,3
2290,-9201,866,3
1480,-6072,854,3
3260,-5902,615,3
540,-6798,551,3
2610,-4725,676,3
315,-22627,313,3
1800,-5367,824,3
3840,-7269,688,3
3740,-8777,841,3
2460,-8126,814,3
3320,-4952,780,3
8060,-18616,706,3
433,-11276,655,3
3570,-8043,883,3
2870,-7261,847,3
1690,-3657,831,3
3000,-6110,817,3
485,-6959,781,3
3380,-5541,726,3
1310,-12348,822,3
818,-10523,704,3
3330,-10627,842,3
2450,-5183,814,3
4060,-6995,612,3
2650,-6953,825,3
540,-6008,860,3
2090,-3770,627,3
2390,-12747,716,3
344,-4365,551,3
3510,-11458,784,3
615,-11299,782,3
3700,-9849,793,3
1680,-8010,776,3
296,-6304,621,3
1940,-6396,953,3
2930,-6205,597,3
2800,-9157,721,3
1800,-7233,820,3
4000,-5422,482,3
2690,-5946,843,3
4020,-8965,810,3
2970,-6104,644,3
452,-9966,719,3
4230,-5630,595,3
2750,-2368,477,3
2100,-6149,849,3
763,-10728,612,3
3590,-7882,957,3
425,-6997,392,3
444,-21749,375,3
2820,-7482,597,3
1000,-8245,779,3
1440,-8915,767,3
539,-7636,907,3
3980,-7566,735,3
673,-16516,638,3
2520,-10786,720,3
3150,-8524,598,3
2910,-12416,839,3
2700,-2561,680,3
2380,-4116,652,3
4700,-6334,598,3
1010,-13652,862,3
4290,-9328,774,3
2840,-6086,703,3
2720,-3890,860,3
1060,-7092,814,3
2690,-5878,875,3
647,-9131,776,3
2260,-13938,824,3
1490,-5113,713,3
622,-7308,721,3
3340,-3403,821,3
4510,-9959,912,3
3380,-6180,850,3
3010,-5517,435,3
2480,-10151,831,3
3940,-5996,820,3
2830,-5603,884,3
1630,-9877,534,3
4790,-9839,668,3
4070,-8093,554,3
3440,-8276,763,3
1650,-11018,908,3
1140,-3692,946,3
2960,-4572,820,3
3050,-4914,805,3
1540,-10822,849,3
1290,-6664,874,3
707,-2343,824,3
5200,-8431,616,3
1200,-8854,770,3
342,-4997,826,3
2980,-8852,677,3
896,-5940,852,3
3470,-6189,702,3
2120,-5524,735,3
2420,-6862,789,3
1690,-3657,831,3
2860,-6349,578,3
2820,-6128,885,3
5000,-12067,885,3
1850,-9952,768,3
2320,-7223,768,3
4500,-8156,674,3
1580,-10674,797,3
3380,-8397,831,3
3820,-8121,654,3
2860,-4844,821,3
817,-9540,545,3
2910,-5284,664,3
3110,-5302,699,3
358,-6565,642,3
1550,-8904,491,3
1600,-4678,812,3
394,-2139,247,3
423,-4979,590,3
369,-4702,706,3
1860,-4669,791,3
1170,-7928,557,3
2210,-7638,953,3
3310,-4633,699,3
770,-6254,719,3
2670,-7753,774,3
3710,-5557,841,3
492,-3974,692,3
2830,-10709,561,3
1490,-7350,788,3
3120,-9115,878,3
2100,-6289,772,3
272,-11338,653,3
1950,-6335,481,3
3760,-7430,825,3
3190,-8840,426,3
2820,-5857,884,3
959,-4544,897,3
2360,-6765,786,3
3300,-7801,782,3
2980,-4132,779,3
1990,-5477,756,3
2420,-6862,789,3
672,-6030,741,3
1570,-6191,834,3
956,-11715,930,3
2510,-5895,584,3
1020,-9067,817,3
2010,-3928,384,3
2740,-3253,456,3
3380,-5541,726,3
3860,-8516,818,3
895,-5085,634,3
1960,-7335,925,3
1100,-6058,786,3
2210,-5353,630,3
3420,-6841,618,3
1640,-10625,749,3
5040,-8723,601,3
4500,-8156,674,3
3140,-4284,419,3
3840,-8256,759,3
331,-5758,789,3
2440,-7213,625,3
2280,-18943,884,3
1760,-7020,989,3
3830,-5059,427,3
4790,-9839,668,3
670,-7470,521,3
2210,-13918,843,3
507,-4950,762,3
836,-4213,781,3
708,-6485,748,3
2310,-4642,849,3
3490,-7377,906,3
4100,-5549,630,3
2070,-4781,802,3
3670,-4954,897,3
2710,-7390,868,3
1250,-10167,903,3
1860,-9296,770,3
2580,-2972,729,3
1310,-6953,699,3
3700,-6742,594,3
3380,-11176,911,3
3910,-5602,879,3
3970,-11667,548,3
1310,-9490,537,3
3320,-4848,629,3
661,-5882,895,3
2740,-9428,836,3
2830,-6183,582,3
1570,-6191,834,3
686,-4780,830,3
4760,-9184,814,3
2840,-4971,627,3
2550,-8244,908,3
4000,-7398,697,3
861,-7616,748,3
976,-12990,804,3
775,-8827,688,3
3490,-7307,849,3
3250,-7201,865,3
661,-5882,895,3
2280,-6081,412,3
4420,-7714,789,3
3670,-9617,802,3
2080,-5642,628,3
3510,-5420,507,3
401,-4830,671,3
3160,-11810,820,3
699,-7405,847,3
1250,-14540,727,3
2960,-4329,822,3
2090,-5679,913,3
3980,-8298,494,3
1780,-8995,876,3
2910,-12416,839,3
1940,-3918,516,3
2730,-4661,699,3
1770,-4748,733,3
1310,-6122,891,3
461,-6208,725,3
3650,-5873,877,3
2550,-9254,724,3
1570,-3494,586,3
3500,-5687,757,3
481,-7101,685,3
709,-9833,517,3
2990,-5008,645,3
2480,-9282,863,3
3340,-8210,552,3
3470,-7941,624,3
2130,-5248,814,3
2130,-9121,715,3
2470,-9369,797,3
3590,-7882,957,3
2100,-4169,542,3
3860,-10885,542,3
3570,-8043,883,3
3490,-10211,922,3
2690,-6044,868,3
2780,-7832,748,3
1680,-10393,564,3
2830,-5251,603,3
4810,-11464,697,3
535,-6968,543,3
1430,-6797,741,3
2360,-5582,646,3
4460,-5245,919,3
680,-6437,561,3
3240,-5700,641,3
2210,-7638,953,3
3680,-6915,844,3
4900,-3801,669,3
3000,-5943,816,3
3560,-4969,877,3
572,-6297,953,3
3110,-5857,775,3
2550,-4997,443,3
1180,-5851,582,3
3560,-8910,635,3
2740,-8938,784,3
768,-6682,829,3
623,-5218,792,3
5480,-10113,661,3
5060,-8937,918,3
905,-6365,889,3
1050,-6449,869,3
1320,-6362,924,3
1960,-5666,671,3
483,-5986,668,3
3050,-8489,441,3
5460,-10019,642,3
9350,-14943,714,3
646,-8132,887,3
3180,-6233,869,3
2560,-4262,482,3
2990,-4982,765,3
5060,-8937,918,3
595,-6222,748,3
397,-4495,751,3
375,-5631,776,3
3720,-13843,705,3
1960,-7335,925,3
1630,-6091,880,3
3110,-6088,839,3
3510,-3883,475,3
2570,-11929,702,3
1360,-4120,840,3
1170,-7165,591,3
3770,-7900,797,3
2780,-9930,700,3
1120,-3747,757,3
5820,-7581,573,3
1180,-10588,774,3
3150,-6645,661,3
2210,-6902,565,3
291,-11938,266,3
2790,-8180,801,3
4130,-9837,556,3
3680,-8294,859,3
592,-11395,713,3
2570,-3129,847,3
3080,-7041,618,3
3120,-8826,745,3
3570,-6158,828,3
291,-11938,266,3
2110,-10489,897,3
3240,-8420,878,3
2220,-8013,841,3
3400,-6676,703,3
1020,-5810,847,3
495,-9187,870,3
2630,-8467,808,3
1260,-10300,749,3
1950,-5971,344,3
2780,-8330,798,3
5300,-11993,747,3
2560,-6195,802,3
419,-5724,782,3
5220,-8277,566,3
3210,-8554,698,3
2300,-6231,755,3
543,-9935,654,3
3790,-4797,893,3
3480,-7124,876,3
2510,-6759,820,3
3970,-7686,912,3
534,-6193,703,3
1580,-9707,795,3
1660,-4027,664,3
9600,-13849,581,3
1670,-7933,625,3
2210,-5431,584,3
448,-3389,825,3
1830,-9095,727,3
3300,-5483,842,3
3690,-10286,721,3
3730,-6959,722,3
2990,-3507,763,3
2220,-3944,834,3
3330,-5219,859,3
649,-6261,712,3
3460,-6142,626,3
3030,-6060,885,3
2000,-9358,887,3
4870,-14533,458,3
1270,-6461,878,3
2600,-5224,904,3
409,-6126,721,3
1180,-6636,629,3
1260,-5120,874,3
2220,-5327,831,3
3710,-7808,713,3
3150,-5045,703,3
470,-10732,667,3
2290,-6365,752,3
3870,-1765,634,3
1320,-7293,904,3
2290,-12725,765,3
2600,-6365,811,3
1750,-3993,724,3
2020,-3547,896,3
1920,-7178,873,3
362,-9269,707,3
4130,-7075,938,3
3590,-4032,908,3
2730,-7110,640,3
1040,-5655,490,3
1890,-10489,871,3
746,-6963,690,3
2710,-2090,370,3
2830,-5603,884,3
3510,-6233,471,3
2820,-7883,699,3
618,-12504,830,3
1870,-6173,725,3
2470,-9369,797,3
4730,-3888,664,3
2920,-7266,563,3
681,-7569,475,3
2770,-8011,583,3
4200,-6831,647,3
3180,-10331,890,3
3390,-6015,787,3
1700,-10259,839,3
3830,-7005,439,3
1120,-7626,928,3
2780,-7832,748,3
592,-5535,685,3
2710,-4749,662,3
2750,-6911,758,3
1480,-3219,438,3
2550,-5630,442,3
2220,-6089,827,3
4350,-7555,719,3
635,-4126,672,3
623,-5218,792,3
463,-4851,867,3
3130,-6495,715,3
4490,-6656,550,3
3860,-9597,805,3
1590,-5311,809,3
3200,-5591,715,3
3290,-7270,407,3
542,-7958,753,3
1910,-7802,523,3
2530,-6537,729,3
2000,-9358,887,3
3660,-10162,753,3
3630,-6191,928,3
2320,-8480,715,3
2850,-6589,666,3
3580,-7592,778,3
3080,-5954,662,3
3010,-7058,927,3
830,-10666,731,3
3620,-13507,527,3
834,-8535,757,3
1430,-4949,855,3
1300,-5913,894,3
569,-9991,818,3
2000,-6606,823,3
623,-5218,792,3
442,-13305,613,3
2060,-4171,775,3
631,-10817,753,3
2490,-5824,773,3
613,-5856,746,3
4490,-7915,843,3
672,-6030,741,3
2930,-7069,801,3
1300,-7476,604,3
2070,-5085,866,3
2600,-6768,817,3
3860,-9518,825,3
4210,-10340,797,3
4930,-8715,565,3
3030,-8382,670,3
1760,-7020,989,3
1780,-8733,842,3
1680,-2876,573,3
591,-4046,694,3
1270,-4590,451,3
560,-8809,585,3
283,-2719,682,3
2160,-7307,837,3
539,-7636,907,3
3240,-4811,646,3
3160,-3883,730,3
3320,-6920,807,3
1820,-5324,799,3
3610,-8672,730,3
3030,-7351,851,3
3740,-6812,853,3
691,-9379,582,3
494,-8345,668,3
2100,-9004,862,3
633,-4323,881,3
5210,-11262,783,3
1720,-7806,748,3
1540,-9045,789,3
394,-8047,654,3
3420,-4064,596,3
2460,-5718,648,3
1920,-4893,802,3
3060,-4378,721,3
2380,-5415,667,3
1690,-7307,807,3
707,-2892,700,3
691,-8575,788,3
443,-6808,804,3
3650,-3609,448,3
1180,-8827,882,3
1820,-7461,793,3
2600,-6279,830,3
1490,-3925,897,3
969,-8016,762,3
1200,-4399,833,3
4540,-9309,925,3
661,-5882,895,3
2840,-4971,627,3
3810,-6924,864,3
3670,-9552,674,3
2780,-9669,908,3
7300,-26964,587,3
2590,-16169,746,3
3500,-6326,586,3
728,-9075,695,3
1310,-3728,712,3
1110,-5966,846,3
3630,-8312,878,3
3130,-8422,661,3
583,-8370,436,3
375,-5631,776,3
1710,-3667,852,3
4340,-8212,695,3
721,-5116,905,3
1570,-4261,820,3
671,-12929,726,3
624,-11313,595,3
3060,-5931,939,3
580,-7091,742,3
1240,-6017,604,3
2220,-8013,841,3
1200,-5782,669,3
1320,-10224,720,3
359,-6479,596,3
2000,-4273,943,3
3480,-7741,545,3
3510,-5552,488,3
430,-14375,759,3
428,-5740,708,3
2650,-8061,947,3
735,-6678,809,3
3970,-7253,595,3
1720,-3340,866,3
2940,-4946,803,3
3740,-6812,853,3
2080,-5905,933,3
2380,-8844,725,3
4010,-5313,708,3
3750,-7838,773,3
2200,-14901,835,3
2690,-6044,868,3
3080,-5456,547,3
1910,-5096,574,3
1580,-2881,739,3
3780,-8619,774,3
2830,-5971,787,3
2690,-2832,918,3
2590,-6710,875,3
3530,-8493,709,3
1820,-6410,538,3
4440,-25159,673,3
3340,-6433,867,3
1250,-6960,736,3
296,-3825,696,3
4060,-5562,578,3
1180,-5630,874,3
507,-6479,784,3
5060,-8937,918,3
2000,-9358,887,3
523,-6763,821,3
2970,-5690,460,3
729,-8747,676,3
3410,-4748,779,3
3770,-4184,898,3
1220,-5222,855,3
3150,-7802,519,3
1870,-6173,725,3
3270,-9578,944,3
1630,-7915,785,3
616,-9934,585,3
3340,-9568,820,3
898,-13507,822,3
3020,-12367,802,3
3680,-5019,897,3
2000,-6606,823,3
341,-11527,517,3
3560,-8910,635,3
602,-3573,533,3
4740,-11287,475,3
3880,-8138,659,3
1140,-6623,719,3
1280,-3600,570,3
3210,-7032,656,3
792,-4271,802,3
5440,-9321,598,3
2330,-9108,874,3
673,-9750,664,3
3320,-5308,683,3
4420,-11159,428,3
828,-8433,749,3
953,-6177,932,3
381,-7950,488,3
543,-7149,783,3
2050,-6347,699,3
3210,-5531,774,3
1980,-5185,886,3
2220,-4670,716,3
2990,-7928,773,3
2870,-6676,910,3
882,-8339,561,3
2680,-5576,717,3
2640,-6929,852,3
2720,-3890,860,3
2440,-11665,917,3
5580,-6943,573,3
672,-6030,741,3
2690,-10002,857,3
1380,-5453,835,3
839,-5883,611,3
3070,-9221,905,3
3310,-8186,854,3
2070,-12380,558,3
1510,-7197,820,3
1640,-10889,761,3
4010,-5313,708,3
1440,-7488,855,3
848,-10920,606,3
1830,-12778,775,3
5100,-6472,601,3
573,-8703,338,3
3730,-10551,479,3
732,-6103,638,3
3070,-10405,745,3
287,-5637,677,3
2680,-5576,717,3
1790,-8518,345,3
3360,-6044,823,3
436,-6762,739,3
702,-7284,873,3
2790,-2988,864,3
2460,-8933,736,3
5680,-5718,599,3
1850,-6607,825,3
1000,-7469,574,3
1180,-8827,882,3
2760,-5679,841,3
1910,-10960,704,3
3090,-6589,579,3
2110,-7232,939,3
568,-7970,812,3
2570,-3129,847,3
3030,-5333,884,3
1880,-2900,339,3
4350,-9591,696,3
2000,-5428,898,3
2620,-6356,790,3
631,-6618,531,3
2650,-8409,813,3
3000,-5943,816,3
4060,-6995,612,3
3460,-13906,755,3
902,-7574,463,3
4160,-9671,753,3
2060,-6279,784,3
2030,-6546,726,3
2750,-7697,458,3
1770,-6859,751,3
2790,-7266,808,3
3470,-12908,876,3
2950,-14625,520,3
2580,-11104,582,3
737,-7837,593,3
1230,-12817,708,3
4700,-8066,644,3
480,-7004,366,3
1230,-10005,838,3
3110,-7597,665,3
4280,-6224,723,3
2980,-8728,760,3
3880,-8194,767,3
2460,-6304,857,3
1320,-6362,924,3
1410,-7957,747,3
1630,-6242,740,3
655,-10792,841,3
5400,-7545,734,3
4940,-11498,515,3
1260,-4267,836,3
1350,-6268,907,3
4160,-6144,572,3
596,-10130,724,3
3550,-8768,791,3
2910,-7465,859,3
860,-7806,666,3
592,-8542,809,3
2400,-6094,799,3
3300,-10505,681,3
2390,-12244,765,3
625,-8292,849,3
2360,-8749,768,3
2990,-3545,921,3
2330,-5943,649,3
539,-7636,907,3
392,-8293,690,3
1010,-11052,980,3
1630,-5891,779,3
1760,-6312,661,3
3180,-11991,755,3
3080,-7041,618,3
2220,-5638,841,3
3340,-6433,867,3
3180,-10815,910,3
1710,-4258,793,3
1120,-7198,712,3
2860,-6349,578,3
2020,-6445,744,3
2490,-4302,927,3
1050,-6896,670,3
2510,-7877,770,3
2610,-10160,693,3
3090,-7511,831,3
5590,-10073,827,3
1920,-7014,515,3
3100,-4737,780,3
2170,-6501,720,3
2990,-7115,638,3
2040,-7117,954,3
370,-6187,639,3
2110,-7232,939,3
1810,-6751,646,3
3410,-8991,646,3
4600,-7761,484,3
1540,-10822,849,3
2730,-11038,873,3
2160,-6135,767,3
3280,-8533,787,3
4830,-9297,464,3
1430,-6495,890,3
1660,-8935,670,3
4090,-11510,514,3
2650,-2692,785,3
431,-7502,718,3
2790,-18246,876,3
2550,-4997,443,3
2240,-3965,928,3
1180,-8827,882,3
2780,-7100,773,3
820,-3193,882,3
707,-2892,700,3
2520,-8746,539,3
2680,-4740,893,3
3070,-9837,894,3
836,-4213,781,3
2980,-6280,732,3
3680,-6335,480,3
2890,-7315,896,3
1040,-7968,534,3
4380,-10213,817,3
3210,-7309,710,3
1120,-9687,739,3
2700,-8387,705,3
1040,-5041,713,3
3110,-4946,865,3
1360,-4120,840,3
1140,-6623,719,3
3820,-6625,468,3
1790,-14867,644,3
3200,-10162,854,3
4700,-8066,644,3
2740,-6300,537,3
745,-5766,536,3
2180,-5435,920,3
1330,-5692,777,3
1330,-4672,703,3
412,-11224,739,3
314,-7316,649,3
2400,-6094,799,3
3440,-8825,792,3
1820,-7035,731,3
2260,-11637,824,3
3060,-5931,939,3
4780,-8444,461,3
663,-5467,769,3
1310,-6122,891,3
2990,-4982,765,3
2140,-6686,553,3
3740,-4099,650,3
661,-5882,895,3
731,-7817,877,3
3640,-4231,420,3
2790,-8929,732,3
3580,-10480,845,3
2490,-5891,859,3
1940,-3924,722,3
3660,-7848,562,3
349,-10189,877,3
2600,-5426,744,3
2790,-5216,802,3
702,-7284,873,3
270,-7836,552,3
510,-9486,708,3
2150,-8146,723,3
1960,-9147,526,3
2710,-7734,849,3
674,-6100,754,3
2210,-7978,810,3
3570,-7721,752,3
3630,-13758,720,3
3200,-7150,899,3
1260,-5120,874,3
485,-6959,781,3
2790,-5216,802,3
403,-6354,772,3
3540,-6293,764,3
2690,-6044,868,3
3370,-8952,633,3
3280,-4499,769,3
3910,-7398,877,3
2380,-4116,652,3
1680,-6834,708,3
456,-13264,483,3
1680,-5475,890,3
475,-9406,455,3
1820,-8186,877,3
2030,-9104,847,3
3020,-8645,858,3
671,-12929,726,3
2130,-7537,649,3
1520,-4013,725,3
1710,-2978,708,3
2030,-5431,734,3
2740,-6547,848,3
1270,-7459,593,3
2270,-5081,684,3
838,-10334,928,3
432,-7592,854,3
3460,-8827,831,3
1870,-10297,551,3
3600,-4854,858,3
3510,-6499,901,3
889,-2936,879,3
4330,-5020,539,3
846,-7167,814,3
3480,-4294,794,3
608,-5956,745,3
495,-4687,788,3
981,-9722,874,3
2450,-8926,535,3
609,-5365,777,3
707,-12477,913,3
1540,-5645,786,3
1580,-6648,955,3
1300,-7507,720,3
3340,-5135,682,3
2990,-8799,680,3
1660,-9238,570,3
4370,-10226,890,3
3280,-7929,553,3
2420,-6862,789,3
427,-11208,852,3
3030,-6314,804,3
2310,-4758,950,3
3050,-10135,876,3
1230,-5961,696,3
2940,-5342,598,3
2660,-5497,800,3
2370,-7355,700,3
4140,-9607,538,3
2280,-5724,773,3
3220,-4709,903,3
518,-5237,702,3
1270,-7393,577,3
1200,-5782,669,3
2010,-9338,836,3
2820,-5857,884,3
1020,-5018,955,3
3790,-9823,824,3
2130,-5923,601,3
671,-6521,664,3
784,-4908,712,3
3750,-7838,773,3
510,-7085,685,3
4490,-6979,776,3
3490,-6043,911,3
2570,-11929,702,3
1070,-5750,613,3
2890,-5852,778,3
1030,-10196,928,3
2220,-5638,841,3
2420,-5514,786,3
3160,-8010,801,3
864,-4682,758,3
1560,-9363,743,3
414,-8482,703,3
1430,-11524,900,3
3680,-5019,897,3
5020,-6995,957,3
2890,-5852,778,3
953,-7537,946,3
3430,-10231,422,3
1530,-5315,789,3
2270,-13473,679,3
1100,-7780,861,3
1650,-7734,801,3
3000,-6773,865,3
1420,-9315,817,3
2230,-13661,704,3
767,-8607,805,3
2410,-7419,673,3
3610,-6015,572,3
365,-8809,877,3
1020,-4583,618,3
427,-7142,740,3
2860,-4053,477,3
2170,-6128,739,3
523,-6763,821,3
459,-12556,479,3
4420,-8043,581,3
4130,-7075,938,3
671,-12929,726,3
1020,-4937,829,3
1360,-7160,794,3
3590,-8479,600,3
868,-10533,735,3
4610,-8446,531,3
2570,-10511,879,3
3130,-8150,697,3
2750,-3159,595,3
2790,-6590,703,3
2280,-6599,774,3
1070,-6485,542,3
2040,-4980,669,3
1090,-8411,777,3
449,-4944,770,3
2090,-7535,806,3
2100,-5422,483,3
540,-6008,860,3
362,-4542,634,3
4730,-12248,781,3
2760,-5679,841,3
1020,-4996,868,3
389,-13945,510,3
341,-5762,684,3
679,-5596,759,3
2680,-14200,901,3
874,-13277,844,3
3780,-7548,847,3
4870,-10162,888,3
3490,-9687,721,3
447,-9382,605,3
2860,-4053,477,3
3000,-3965,749,3
2220,-6869,685,3
672,-5477,706,3
3860,-5318,476,3
480,-5362,457,3
3350,-12381,669,3
2980,-5448,701,3
4540,-9309,925,3
4340,-8212,695,3
2590,-5729,862,3
1490,-7848,721,3
2920,-6903,897,3
1170,-6827,792,3
560,-7283,721,3
2630,-4329,694,3
2530,-6537,729,3
3690,-6208,724,3
1940,-12511,829,3
2850,-6257,696,3
3010,-4671,787,3
1920,-7668,709,3
3930,-7277,619,3
2090,-7638,531,3
3200,-7150,899,3
3160,-8010,801,3
694,-4734,629,3
555,-6528,853,3
3020,-6717,805,3
3340,-6901,913,3
3620,-10158,744,3
2100,-3717,858,3
3210,-5531,774,3
2540,-5283,754,3
3130,-5305,596,3
3330,-7368,423,3
774,-1299,924,3
4170,-11009,643,3
2650,-6853,743,3
3790,-9050,913,3
1810,-6005,814,3
417,-3052,763,3
878,-10684,673,3
2540,-4212,712,3
1360,-4120,840,3
1240,-6017,604,3
1500,-6178,877,3
9550,-12158,531,3
3280,-2890,537,3
1130,-8096,800,3
723,-10159,683,3
2100,-6149,849,3
3090,-3675,807,3
2420,-6862,789,3
2950,-6843,724,3
3100,-9350,845,3
3250,-5151,247,3
5580,-6943,573,3
5100,-8563,899,3
3400,-11117,865,3
1340,-8871,761,3
2190,-6699,567,3
1660,-9238,570,3
3530,-8914,695,3
1020,-5810,847,3
2750,-3336,837,3
504,-7651,540,3
1070,-7487,713,3
498,-8584,748,3
1130,-8096,800,3
578,-11298,820,3
1690,-3657,831,3
1810,-5540,955,3
2290,-11136,902,3
2370,-1790,797,3
2290,-8605,633,3
3420,-5712,890,3
2920,-9379,784,3
2540,-3716,737,3
581,-11855,765,3
908,-9561,710,3
4860,-11308,842,3
1900,-5299,704,3
1770,-3424,582,3
5080,-11692,797,3
684,-6741,882,3
2550,-3363,375,3
2690,-6044,868,3
2160,-5396,715,3
2060,-8664,815,3
1750,-10452,911,3
1910,-4110,730,3
4410,-6992,427,3
3550,-7334,629,3
389,-5927,638,3
3100,-6162,883,3
3150,-6981,833,3
2990,-7194,602,3
4060,-7388,732,3
724,-13326,769,3
1490,-4540,762,3
1630,-6091,880,3
1810,-13264,801,3
2400,-6231,736,3
5210,-7957,889,3
3460,-5944,563,3
1810,-5540,955,3
2030,-9082,800,3
3790,-9050,913,3
1080,-7013,912,3
1960,-9147,526,3
2340,-8979,834,3
1100,-9532,871,3
2490,-4973,552,3
2880,-5123,807,3
2910,-6370,850,3
905,-6556,860,3
3360,-9275,792,3
2600,-7807,784,3
286,-3541,762,3
657,-5181,625,3
430,-7271,665,3
4770,-11490,542,3
1890,-10489,871,3
3380,-5541,726,3
1340,-8569,391,3
1210,-5616,584,3
382,-10128,711,3
1480,-6072,854,3
1380,-11709,681,3
2090,-8066,752,3
2000,-5428,898,3
604,-6581,708,3
998,-6465,880,3
3240,-6572,887,3
2630,-10549,858,3
1440,-6634,847,3
2740,-6300,537,3
3570,-6664,638,3
724,-12759,620,3
3410,-7451,844,3
2090,-23057,687,3
1770,-5188,753,3
3480,-5709,671,3
4440,-9157,637,3
2520,-6525,809,3
2390,-6468,710,3
2540,-11080,779,3
631,-5166,847,3
1330,-6655,813,3
1130,-10695,858,3
4000,-9041,495,3
3610,-11371,631,3
485,-6959,781,3
608,-7249,619,3
1360,-7429,850,3
808,-7272,714,3
3560,-3463,647,3
2960,-8723,883,3
671,-12929,726,3
1400,-3445,417,3
3920,-14029,766,3
458,-3854,694,3
4100,-6709,564,3
2470,-9369,797,3
505,-3892,721,3
3700,-9483,880,3
504,-8019,615,3
3230,-4686,637,3
765,-6866,732,3
3530,-6789,929,3
2620,-5619,680,3
4620,-11937,824,3
3690,-4886,667,3
978,-5324,746,3
2160,-12999,849,3
4450,-10479,849,3
859,-5862,856,3
4050,-5919,684,3
1830,-5747,556,3
3450,-5530,770,3
3310,-3658,852,3
545,-8039,776,3
532,-4919,641,3
4780,-6290,599,3
699,-9043,748,3
661,-6639,755,3
3510,-5924,811,3
3750,-8424,494,3
566,-3064,818,3
2790,-6122,581,3
2200,-6183,675,3
2690,-6044,868,3
788,-6268,527,3
3880,-10289,534,3
2480,-5618,791,3
4990,-7188,789,3
2190,-9570,815,3
2930,-5064,926,3
489,-6188,431,3
3740,-6812,853,3
1890,-7654,934,3
3660,-10324,772,3
3260,-3489,654,3
4260,-7128,716,3
924,-6796,604,3
1330,-10182,701,3
839,-5883,611,3
2410,-9628,874,3
1870,-6173,725,3
351,-8900,630,3
3250,-7201,865,3
1850,-4961,949,3
512,-6000,697,3
1900,-5743,363,3
2550,-8802,658,3
3680,-8905,475,3
1550,-7192,876,3
2560,-6855,943,3
1630,-5891,779,3
9380,-10525,550,3
1020,-8460,527,3
4180,-9331,704,3
873,-7592,759,3
1020,-5810,847,3
1800,-8178,754,3
1640,-10425,888,3
3040,-7873,548,3
2330,-6273,634,3
562,-4226,720,3
3080,-6967,539,3
2710,-8716,656,3
2950,-6403,800,3
4900,-4808,674,3
3370,-7478,868,3
672,-5477,706,3
2460,-6832,884,3
1120,-7198,712,3
4520,-9189,643,3
4500,-11247,745,3
1270,-4590,451,3
775,-8827,688,3
2460,-6832,884,3
3320,-7905,725,3
2860,-6349,578,3
1240,-6531,619,3
2650,-5543,729,3
3470,-6778,663,3
2090,-9273,813,3
2880,-7974,745,3
3200,-5658,914,3
445,-7507,338,3
3490,-5675,804,3
1770,-3396,835,3
925,-14259,865,3
1020,-7269,892,3
2950,-7337,821,3
2650,-6777,906,3
2890,-11028,802,3
1770,-6859,751,3
1530,-16069,835,3
1370,-7026,597,3
4540,-9309,925,3
3330,-12558,703,3
2820,-7482,597,3
349,-3935,734,3
984,-5259,810,3
3750,-7838,773,3
2260,-8078,861,3
2150,-12104,839,3
2930,-6205,597,3
2610,-12432,661,3
922,-8428,700,3
3310,-6131,693,3
2160,-6135,767,3
1050,-9332,552,3
3330,-7368,423,3
3740,-6812,853,3
690,-5077,878,3
3050,-6412,437,3
375,-7429,724,3
3310,-4633,699,3
1660,-11434,875,3
1370,-7026,597,3
3800,-6609,847,3
353,-9115,583,3
3580,-12261,598,3
793,-6320,854,3
3450,-5530,770,3
3490,-7032,562,3
5020,-8480,700,3
409,-10175,490,3
4420,-8370,647,3
4070,-5885,839,3
3460,-3435,329,3
2010,-9338,836,3
2400,-7297,567,3
3740,-4099,650,3
3870,-8145,438,3
829,-4475,814,3
4380,-6737,590,3
3840,-8256,759,3
2340,-5133,622,3
3910,-5602,879,3
1900,-13358,731,3
3300,-5483,842,3
2650,-4870,916,3
3250,-10070,942,3
297,-9018,709,3
281,-5445,714,3
3320,-4952,780,3
905,-6556,860,3
3650,-3609,448,3
2120,-2188,743,3
2070,-12028,867,3
391,-13523,334,3
4540,-9309,925,3
2560,-6195,802,3
500,-8241,722,3
1820,-9312,543,3
2250,-5640,734,3
621,-7369,865,3
1770,-6859,751,3
4240,-10458,598,3
504,-2066,654,3
3530,-11776,623,3
2340,-3323,816,3
1630,-5891,779,3
3700,-6129,832,3
759,-7179,595,3
969,-8016,762,3
361,-7595,624,3
3730,-5200,674,3
1810,-5465,458,3
2860,-6349,578,3
360,-11794,371,3
3710,-5977,556,3
1620,-3538,675,3
3020,-4775,827,3
555,-11032,582,3
622,-7481,854,3
2940,-8275,672,3
4110,-8815,602,3
322,-13667,630,3
2020,-3547,896,3
2350,-8730,921,3
1320,-7916,747,3
3130,-6554,618,3
811,-7954,663,3
2800,-9984,846,3
908,-6873,431,3
1370,-7715,915,3
4940,-13087,941,3
