speechiness,loudness,danceability,energy,,target,
426,-5404,429,854,,7,854000
2010,-4011,198,954,,7,954000
960,-3893,366,845,,7,845000
384,-9511,432,630,,7,630000
537,-2798,633,853,,7,853000
369,-9373,561,670,,7,670000
1370,-2394,498,943,,7,943000
894,-4675,262,969,,7,969000
605,-2492,499,937,,7,937000
263,-8350,585,567,,7,567000
631,-2940,169,956,,7,956000
1850,-3781,378,925,,7,925000
469,-5336,495,931,,7,931000
354,-7112,636,743,,7,743000
301,-9717,543,529,,7,529000
638,-9396,658,801,,7,801000
783,-4496,587,990,,7,990000
276,-9744,828,492,,7,492000
310,-5041,645,860,,7,860000
568,-13372,770,567,,7,567000
510,-6454,337,859,,7,859000
1380,-2642,462,972,,7,972000
439,-3727,668,921,,7,921000
378,-3092,557,886,,7,886000
830,-6954,264,744,,7,744000
3240,-5277,660,625,,7,625000
301,-4620,480,614,,7,614000
1330,-4793,574,913,,7,913000
1240,-8318,438,916,,7,916000
460,-3586,162,906,,7,906000
427,-5791,452,887,,7,887000
337,-5575,516,733,,7,733000
319,-6289,450,735,,7,735000
314,-9338,415,530,,7,530000
290,-12228,641,497,,7,497000
430,-10613,653,730,,7,730000
290,-10057,307,433,,7,433000
712,-1823,402,976,,7,976000
510,-4632,409,880,,7,880000
485,-1490,517,982,,7,982000
485,-8179,677,570,,7,570000
471,-5346,345,913,,7,913000
610,-4948,530,864,,7,864000
356,-6364,457,817,,7,817000
540,-3364,350,775,,7,775000
547,-5511,581,934,,7,934000
312,-10407,471,494,,7,494000
256,-5845,527,785,,7,785000
277,-10205,527,418,,7,418000
302,-5396,621,901,,7,901000
535,-10582,592,585,,7,585000
366,-6852,537,700,,7,700000
650,-6654,674,831,,7,831000
441,-4176,481,910,,7,910000
1000,-2311,382,944,,7,944000
377,-8821,277,663,,7,663000
340,-4236,531,909,,7,909000
1150,-7656,249,986,,7,986000
356,-13099,418,452,,7,452000
263,-11218,553,362,,7,362000
736,-4247,546,937,,7,937000
934,-11481,349,869,,7,869000
356,-4190,535,948,,7,948000
1760,-4431,585,891,,7,891000
524,-4300,415,941,,7,941000
302,-9289,245,323,,7,323000
613,-4798,327,852,,7,852000
2330,-2533,385,783,,7,783000
690,-6816,299,971,,7,971000
353,-6131,635,567,,7,567000
294,-6456,676,648,,7,648000
302,-11710,593,723,,7,723000
451,-4168,364,904,,7,904000
1430,-4523,502,960,,7,960000
322,-3972,648,564,,7,564000
295,-4015,468,692,,7,692000
431,-5750,493,839,,7,839000
589,-5217,533,768,,7,768000
1110,-3809,246,945,,7,945000
288,-7627,577,881,,7,881000
333,-4480,538,857,,7,857000
292,-12530,508,715,,7,715000
440,-5411,550,837,,7,837000
1020,-4196,469,943,,7,943000
325,-5755,644,616,,7,616000
411,-5987,507,847,,7,847000
495,-14387,622,316,,7,316000
481,-5394,336,739,,7,739000
665,-7341,320,869,,7,869000
378,-2533,384,874,,7,874000
284,-13078,729,512,,7,512000
618,-11406,914,465,,7,465000
931,-5384,468,964,,7,964000
264,-13450,491,470,,7,470000
369,-12180,653,459,,7,459000
620,-4801,546,911,,7,911000
1120,-5993,300,957,,7,957000
295,-7254,477,641,,7,641000
482,-3460,440,988,,7,988000
353,-13128,446,906,,7,906000
507,-4592,325,865,,7,865000
636,-9818,623,709,,7,709000
343,-10441,433,460,,7,460000
360,-7167,602,459,,7,459000
560,-10924,222,597,,7,597000
270,-2788,592,767,,7,767000
391,-3976,252,802,,7,802000
253,-4679,490,678,,7,678000
1030,-4458,413,974,,7,974000
362,-5050,332,771,,7,771000
555,-10408,610,548,,7,548000
325,-3843,564,923,,7,923000
466,-11905,709,699,,7,699000
1020,-4288,490,794,,7,794000
263,-11218,553,362,,7,362000
331,-9922,225,618,,7,618000
295,-9699,397,542,,7,542000
434,-7546,520,642,,7,642000
831,-3982,590,857,,7,857000
294,-15368,349,201,,7,201000
306,-8295,434,609,,7,609000
295,-6518,573,722,,7,722000
436,-1288,514,916,,7,916000
728,-6182,231,919,,7,919000
688,-6026,608,827,,7,827000
269,-14590,570,464,,7,464000
286,-5286,708,828,,7,828000
1340,-9603,596,551,,7,551000
399,-6887,546,760,,7,760000
323,-5116,675,688,,7,688000
512,-6891,975,624,,7,624000
644,-5877,355,872,,7,872000
422,-4011,579,661,,7,661000
616,-3199,518,940,,7,940000
391,-6099,463,890,,7,890000
486,-10118,455,570,,7,570000
997,-4193,391,931,,7,931000
1340,-3631,470,954,,7,954000
354,-4494,389,905,,7,905000
541,-7078,621,666,,7,666000
319,-4396,497,788,,7,788000
884,-8296,644,530,,7,530000
579,-8098,728,886,,7,886000
315,-7294,689,579,,7,579000
373,-6003,702,898,,7,898000
424,-7905,742,560,,7,560000
382,-7554,723,465,,7,465000
361,-8835,495,783,,7,783000
632,-4880,615,785,,7,785000
293,-4807,649,888,,7,888000
444,-3175,614,910,,7,910000
335,-3757,532,887,,7,887000
291,-9316,294,641,,7,641000
1200,-4563,525,578,,7,578000
924,-5784,381,897,,7,897000
670,-4223,188,844,,7,844000
341,-10185,402,821,,7,821000
2420,-4561,511,934,,7,934000
388,-4025,481,765,,7,765000
467,-4092,641,801,,7,801000
384,-4364,601,723,,7,723000
615,-6760,398,930,,7,930000
628,-3997,227,861,,7,861000
313,-6649,599,675,,7,675000
267,-6347,360,701,,7,701000
303,-7242,594,693,,7,693000
731,-5002,368,769,,7,769000
434,-4889,432,866,,7,866000
640,-5361,546,853,,7,853000
452,-3486,482,934,,7,934000
676,-6633,466,766,,7,766000
1610,-2716,386,979,,7,979000
368,-7339,559,680,,7,680000
277,-13952,492,565,,7,565000
454,-4271,294,775,,7,775000
977,-5515,515,602,,7,602000
348,-8510,480,542,,7,542000
933,-4670,480,879,,7,879000
587,-5501,596,811,,7,811000
287,-11806,425,555,,7,555000
301,-6163,499,820,,7,820000
1060,-3869,435,950,,7,950000
461,-9803,445,706,,7,706000
417,-6260,592,674,,7,674000
329,-10357,773,505,,7,505000
499,-4278,356,856,,7,856000
445,-6645,440,719,,7,719000
484,-18210,555,243,,7,243000
391,-8214,811,410,,7,410000
1510,-8075,520,875,,7,875000
372,-5704,516,834,,7,834000
357,-7197,505,873,,7,873000
397,-7412,500,862,,7,862000
286,-5708,545,865,,7,865000
1200,-5231,324,976,,7,976000
542,-6921,569,804,,7,804000
549,-3910,443,948,,7,948000
299,-8565,297,743,,7,743000
577,-3912,553,905,,7,905000
415,-5427,607,835,,7,835000
1060,-3604,419,932,,7,932000
1270,-1792,320,948,,7,948000
392,-6951,638,666,,7,666000
355,-8265,644,652,,7,652000
328,-15228,522,194,,7,194000
690,-7246,667,755,,7,755000
459,-3978,467,937,,7,937000
285,-10865,669,795,,7,795000
287,-7600,689,673,,7,673000
309,-3680,490,679,,7,679000
1190,-7018,323,891,,7,891000
341,-4890,404,777,,7,777000
2630,-10231,764,662,,7,662000
663,-10066,535,534,,7,534000
788,-7972,266,740,,7,740000
438,-9887,602,711,,7,711000
564,-12113,699,420,,7,420000
302,-15520,580,84.2,,7,84200
1110,-10124,715,616,,7,616000
639,-8192,501,813,,7,813000
305,-4151,408,591,,7,591000
374,-14275,667,449,,7,449000
307,-5805,669,369,,7,369000
567,-3622,578,952,,7,952000
587,-5501,596,811,,7,811000
467,-4092,641,801,,7,801000
549,-9637,542,915,,7,915000
384,-9185,435,788,,7,788000
1720,-8708,480,648,,7,648000
386,-4050,421,891,,7,891000
618,-9496,532,699,,7,699000
1450,-4482,197,960,,7,960000
450,-3856,617,836,,7,836000
328,-9249,817,599,,7,599000
476,-4100,459,883,,7,883000
646,-10022,252,729,,7,729000
526,-6340,461,706,,7,706000
891,-4900,385,832,,7,832000
305,-7591,407,663,,7,663000
281,-6320,460,586,,7,586000
862,-6913,291,767,,7,767000
629,-4402,457,932,,7,932000
287,-13565,657,608,,7,608000
393,-16239,448,350,,7,350000
621,-4609,488,976,,7,976000
378,-1159,449,864,,7,864000
286,-2135,428,599,,7,599000
271,-8202,378,474,,7,474000
563,-5201,390,830,,7,830000
395,-3140,521,948,,7,948000
257,-7864,617,338,,7,338000
563,-5201,390,830,,7,830000
485,-8196,291,846,,7,846000
459,-3535,376,851,,7,851000
347,-7078,590,743,,7,743000
616,-4972,613,809,,7,809000
464,-3926,687,898,,7,898000
395,-3936,554,800,,7,800000
343,-7156,276,560,,7,560000
302,-9289,245,323,,7,323000
359,-3130,465,831,,7,831000
441,-20901,86.2,222,,7,222000
357,-6487,564,680,,7,680000
356,-4569,677,870,,7,870000
1010,-3963,420,967,,7,967000
1100,-4459,631,948,,7,948000
326,-8776,610,678,,7,678000
526,-5428,643,849,,7,849000
328,-10028,318,405,,7,405000
336,-4569,540,631,,7,631000
1550,-9775,516,902,,7,902000
3910,-8910,615,752,,7,752000
593,-4671,578,894,,7,894000
261,-12265,502,488,,7,488000
1160,-5809,332,725,,7,725000
344,-7029,868,462,,7,462000
404,-3044,623,886,,7,886000
360,-7340,645,792,,7,792000
376,-9381,277,670,,7,670000
594,-3583,641,886,,7,886000
622,-4448,475,844,,7,844000
539,-5225,423,931,,7,931000
299,-4650,401,591,,7,591000
452,-9452,594,791,,7,791000
1600,-5584,588,925,,7,925000
553,-3819,456,943,,7,943000
786,-8036,365,892,,7,892000
324,-11391,435,618,,7,618000
930,-8776,721,685,,7,685000
314,-9076,311,619,,7,619000
356,-8890,543,715,,7,715000
776,-3687,486,961,,7,961000
310,-9302,504,578,,7,578000
399,-6475,582,817,,7,817000
487,-8718,303,654,,7,654000
1350,-8561,555,896,,7,896000
638,-5480,581,847,,7,847000
1580,-6273,739,507,,7,507000
1030,-5337,500,842,,7,842000
2690,-6352,572,697,,7,697000
649,-3278,502,978,,7,978000
407,-9760,502,758,,7,758000
359,-14006,604,540,,7,540000
432,-7212,699,463,,7,463000
264,-10999,429,400,,7,400000
701,-7104,214,934,,7,934000
341,-3426,555,883,,7,883000
377,-11750,547,308,,7,308000
411,-6443,480,792,,7,792000
882,-5116,637,963,,7,963000
323,-10254,682,537,,7,537000
260,-7698,565,382,,7,382000
304,-5953,433,676,,7,676000
647,-8080,187,637,,7,637000
442,-6595,639,849,,7,849000
1020,-3722,602,891,,7,891000
1490,-3968,510,957,,7,957000
1060,-4455,451,937,,7,937000
457,-7963,553,738,,7,738000
318,-12006,300,308,,7,308000
408,-7140,809,749,,7,749000
1460,-4330,289,841,,7,841000
1890,-8536,779,493,,7,493000
2070,-3608,450,947,,7,947000
1590,-5659,510,882,,7,882000
369,-9556,472,630,,7,630000
346,-7545,466,654,,7,654000
1730,-4774,446,778,,7,778000
691,-5002,542,904,,7,904000
577,-4593,618,820,,7,820000
255,-7053,547,368,,7,368000
863,-3082,620,944,,7,944000
472,-7049,450,656,,7,656000
449,-5104,666,723,,7,723000
307,-7251,590,600,,7,600000
1270,-4075,633,788,,7,788000
325,-5320,335,776,,7,776000
767,-6038,414,949,,7,949000
2090,-4576,522,970,,7,970000
551,-6867,616,908,,7,908000
336,-6689,239,480,,7,480000
371,-5894,567,821,,7,821000
358,-12910,533,564,,7,564000
888,-8850,298,677,,7,677000
295,-7489,474,363,,7,363000
300,-13650,457,534,,7,534000
669,-2247,336,947,,7,947000
260,-10598,694,656,,7,656000
351,-7067,530,759,,7,759000
355,-8144,457,523,,7,523000
272,-4849,588,559,,7,559000
430,-4322,420,914,,7,914000
285,-3684,431,600,,7,600000
1500,-5464,589,797,,7,797000
532,-6004,584,793,,7,793000
302,-7844,475,432,,7,432000
262,-11529,631,387,,7,387000
295,-5051,666,855,,7,855000
984,-4591,597,931,,7,931000
316,-5242,588,856,,7,856000
998,-3990,373,944,,7,944000
1340,-2879,630,966,,7,966000
346,-4552,527,896,,7,896000
1730,-4774,446,778,,7,778000
302,-18199,598,171,,7,171000
562,-9302,613,775,,7,775000
561,-6126,435,770,,7,770000
320,-8735,577,688,,7,688000
563,-6239,574,833,,7,833000
336,-8215,566,579,,7,579000
505,-2920,470,806,,7,806000
537,-4876,421,961,,7,961000
351,-15720,451,264,,7,264000
370,-7291,751,709,,7,709000
796,-2502,567,954,,7,954000
840,-6246,427,617,,7,617000
554,-3923,639,859,,7,859000
1090,-3920,367,877,,7,877000
357,-7538,332,622,,7,622000
560,-2447,480,960,,7,960000
499,-5243,401,827,,7,827000
330,-12777,833,538,,7,538000
1220,-6182,574,627,,7,627000
901,-6369,302,730,,7,730000
799,-7828,726,463,,7,463000
1870,-3669,599,990,,7,990000
512,-7101,469,653,,7,653000
557,-10561,461,466,,7,466000
416,-4720,484,643,,7,643000
1040,-4319,441,884,,7,884000
432,-6433,438,296,,7,296000
288,-11137,335,459,,7,459000
731,-4525,629,881,,7,881000
344,-7378,597,646,,7,646000
249,-7270,616,551,,7,551000
632,-8258,358,845,,7,845000
327,-5296,437,800,,7,800000
362,-4236,559,845,,7,845000
347,-5535,283,677,,7,677000
422,-6069,284,875,,7,875000
592,-6705,562,779,,7,779000
2380,-3403,540,917,,7,917000
4340,-4125,630,986,,7,986000
591,-11766,442,664,,7,664000
537,-7813,390,625,,7,625000
292,-6257,655,469,,7,469000
724,-4343,690,804,,7,804000
600,-4728,396,770,,7,770000
747,-5230,352,911,,7,911000
581,-9548,793,703,,7,703000
791,-3881,179,912,,7,912000
374,-3685,620,930,,7,930000
470,-5203,774,801,,7,801000
1930,-6419,457,764,,7,764000
795,-4040,553,939,,7,939000
440,-2626,357,690,,7,690000
923,-7634,563,944,,7,944000
739,-4439,258,852,,7,852000
585,-8477,800,627,,7,627000
575,-4852,412,920,,7,920000
497,-5047,330,905,,7,905000
298,-5650,565,707,,7,707000
433,-9720,443,841,,7,841000
396,-5638,789,611,,7,611000
1080,-3323,497,916,,7,916000
933,-7433,489,866,,7,866000
377,-10328,860,277,,7,277000
347,-5544,392,751,,7,751000
669,-16670,285,542,,7,542000
302,-7844,475,432,,7,432000
970,-4851,561,823,,7,823000
355,-8725,507,520,,7,520000
1060,-3071,431,957,,7,957000
1330,-4414,506,729,,7,729000
327,-2969,337,809,,7,809000
356,-6946,587,762,,7,762000
498,-6431,880,564,,7,564000
867,-6239,419,622,,7,622000
456,-8302,556,607,,7,607000
255,-9314,643,726,,7,726000
532,-9457,436,826,,7,826000
444,-7666,483,818,,7,818000
542,-2591,478,980,,7,980000
532,-6121,475,826,,7,826000
396,-4129,541,968,,7,968000
353,-6158,773,759,,7,759000
289,-8967,546,469,,7,469000
1020,-2857,518,937,,7,937000
543,-7143,316,803,,7,803000
521,-4054,517,848,,7,848000
920,-6862,604,879,,7,879000
568,-9865,608,625,,7,625000
457,-4432,529,905,,7,905000
497,-5047,330,905,,7,905000
464,-7700,556,753,,7,753000
609,-4284,235,869,,7,869000
404,-3894,313,831,,7,831000
395,-14738,779,291,,7,291000
332,-9420,583,742,,7,742000
790,-5116,206,965,,7,965000
2660,-2884,384,955,,7,955000
317,-5659,395,824,,7,824000
1570,-3205,510,818,,7,818000
398,-7981,305,833,,7,833000
1010,-7649,359,949,,7,949000
1610,-4657,332,933,,7,933000
2230,-3579,193,995,,7,995000
754,-5270,533,905,,7,905000
649,-3278,502,978,,7,978000
637,-3884,540,966,,7,966000
287,-10192,415,172,,7,172000
575,-9914,365,701,,7,701000
354,-6692,257,595,,7,595000
377,-8821,277,663,,7,663000
282,-4339,547,827,,7,827000
601,-5875,421,922,,7,922000
1880,-5257,492,926,,7,926000
776,-5832,498,948,,7,948000
296,-9142,633,543,,7,543000
515,-6283,716,782,,7,782000
504,-11051,582,923,,7,923000
316,-6386,648,437,,7,437000
1730,-3336,651,924,,7,924000
653,-9453,785,430,,7,430000
259,-6516,462,574,,7,574000
882,-5502,163,937,,7,937000
374,-6763,545,635,,7,635000
287,-9611,445,507,,7,507000
554,-1786,504,939,,7,939000
555,-6502,322,777,,7,777000
507,-4592,325,865,,7,865000
435,-4089,547,875,,7,875000
631,-5621,516,700,,7,700000
323,-7487,557,762,,7,762000
366,-9079,279,607,,7,607000
1450,-5476,401,764,,7,764000
296,-4460,562,903,,7,903000
574,-7080,307,909,,7,909000
624,-4941,385,910,,7,910000
380,-4405,758,779,,7,779000
364,-7959,450,898,,7,898000
1030,-3214,497,979,,7,979000
2070,-1343,506,993,,7,993000
437,-5451,526,667,,7,667000
562,-7354,317,778,,7,778000
851,-3856,518,748,,7,748000
320,-5735,482,786,,7,786000
403,-3859,186,811,,7,811000
728,-2666,527,922,,7,922000
750,-7694,250,821,,7,821000
296,-6976,419,662,,7,662000
333,-5021,541,720,,7,720000
340,-15411,624,396,,7,396000
662,-4220,646,851,,7,851000
799,-7828,726,463,,7,463000
457,-6181,473,774,,7,774000
1550,-5969,621,864,,7,864000
263,-8276,625,728,,7,728000
800,-4534,531,864,,7,864000
278,-7163,554,639,,7,639000
565,-5090,637,878,,7,878000
384,-12590,684,481,,7,481000
283,-10687,475,322,,7,322000
4890,-3837,520,967,,7,967000
372,-9935,515,430,,7,430000
397,-6787,619,939,,7,939000
289,-12680,537,371,,7,371000
489,-6654,745,839,,7,839000
510,-8079,459,698,,7,698000
608,-3321,493,943,,7,943000
249,-9028,651,434,,7,434000
548,-4408,338,932,,7,932000
541,-7078,621,666,,7,666000
463,-7847,248,805,,7,805000
430,-8566,546,784,,7,784000
357,-1717,474,789,,7,789000
297,-5703,624,910,,7,910000
864,-3690,359,983,,7,983000
428,-3124,415,901,,7,901000
678,-6508,721,585,,7,585000
874,-2723,524,977,,7,977000
431,-5025,535,716,,7,716000
740,-7511,745,653,,7,653000
1080,-9527,734,547,,7,547000
266,-6074,618,441,,7,441000
399,-10668,516,719,,7,719000
1030,-3934,623,947,,7,947000
283,-11729,550,722,,7,722000
390,-9805,744,619,,7,619000
1920,-7991,574,710,,7,710000
367,-7428,327,895,,7,895000
431,-7417,790,599,,7,599000
846,-4568,442,978,,7,978000
1240,-5213,291,942,,7,942000
1300,-3754,381,960,,7,960000
418,-1516,502,900,,7,900000
768,-8045,515,534,,7,534000
428,-4101,521,707,,7,707000
393,-16239,448,350,,7,350000
563,-4948,477,964,,7,964000
297,-5703,624,910,,7,910000
422,-7265,510,772,,7,772000
679,-4832,618,966,,7,966000
359,-6014,650,921,,7,921000
530,-4219,319,873,,7,873000
647,-6741,450,914,,7,914000
341,-3923,813,774,,7,774000
458,-10890,598,560,,7,560000
339,-8741,816,514,,7,514000
310,-13415,702,578,,7,578000
791,-8258,799,606,,7,606000
668,-8524,532,203,,7,203000
1700,-3838,594,959,,7,959000
295,-5051,666,855,,7,855000
1080,-3725,366,956,,7,956000
497,-8366,488,674,,7,674000
650,-6654,674,831,,7,831000
313,-5624,457,902,,7,902000
668,-2936,489,945,,7,945000
317,-15267,580,265,,7,265000
351,-7042,410,885,,7,885000
296,-8683,537,558,,7,558000
493,-7367,439,872,,7,872000
752,-6264,623,958,,7,958000
453,-9070,266,831,,7,831000
327,-3907,595,861,,7,861000
407,-8581,558,679,,7,679000
542,-4146,512,840,,7,840000
410,-13459,429,202,,7,202000
293,-15625,572,214,,7,214000
603,-5156,628,926,,7,926000
438,-9887,602,711,,7,711000
344,-3594,633,934,,7,934000
310,-9517,440,505,,7,505000
998,-3990,373,944,,7,944000
2490,-5031,689,869,,7,869000
332,-4274,492,859,,7,859000
708,-2100,441,970,,7,970000
301,-9173,601,402,,7,402000
438,-6472,285,846,,7,846000
272,-8709,431,371,,7,371000
398,-7500,430,888,,7,888000
545,-3674,726,824,,7,824000
318,-7002,568,907,,7,907000
441,-6869,234,596,,7,596000
325,-7812,417,497,,7,497000
589,-10193,588,699,,7,699000
322,-7544,563,383,,7,383000
378,-5120,583,947,,7,947000
532,-3801,411,978,,7,978000
310,-8417,324,798,,7,798000
466,-5242,439,863,,7,863000
304,-13458,553,576,,7,576000
475,-3899,557,782,,7,782000
319,-3244,448,826,,7,826000
367,-5411,673,814,,7,814000
276,-6627,565,579,,7,579000
1110,-6515,678,920,,7,920000
2380,-3403,540,917,,7,917000
323,-11359,688,435,,7,435000
259,-11326,729,499,,7,499000
664,-4126,183,847,,7,847000
902,-3778,376,947,,7,947000
724,-8330,468,810,,7,810000
499,-5544,610,884,,7,884000
1690,-10938,453,819,,7,819000
297,-12697,303,280,,7,280000
306,-8896,417,522,,7,522000
879,-10864,651,409,,7,409000
400,-4426,530,896,,7,896000
471,-6869,579,631,,7,631000
367,-3444,400,767,,7,767000
336,-13222,412,460,,7,460000
449,-5713,587,767,,7,767000
2360,-4180,687,541,,7,541000
5670,-4314,584,684,,7,684000
561,-6289,644,919,,7,919000
358,-9073,382,704,,7,704000
307,-5340,677,791,,7,791000
465,-9206,338,216,,7,216000
369,-13553,547,691,,7,691000
870,-5140,353,966,,7,966000
556,-7418,434,926,,7,926000
503,-3261,282,813,,7,813000
421,-5157,511,696,,7,696000
703,-5846,606,781,,7,781000
575,-4097,361,954,,7,954000
439,-8124,452,818,,7,818000
307,-5918,680,645,,7,645000
940,-2766,386,971,,7,971000
395,-6206,393,777,,7,777000
297,-5365,343,701,,7,701000
2590,-8920,683,728,,7,728000
418,-5246,411,805,,7,805000
415,-7571,405,735,,7,735000
375,-6713,514,819,,7,819000
723,-5720,433,779,,7,779000
283,-6846,576,797,,7,797000
1020,-4956,401,907,,7,907000
3040,-4215,466,833,,7,833000
474,-4278,646,639,,7,639000
805,-5943,484,891,,7,891000
517,-3539,614,953,,7,953000
362,-7113,375,661,,7,661000
1010,-4340,342,951,,7,951000
909,-2169,464,987,,7,987000
354,-3458,361,758,,7,758000
920,-8816,615,477,,7,477000
348,-4487,584,836,,7,836000
853,-4628,312,975,,7,975000
561,-4797,473,898,,7,898000
296,-6526,566,699,,7,699000
